iter,T_best,best_perplexity,T_current,current_fitness,strategy,temperature,improvement,step_time,cum_time,no_improvement_count
1,115,2509.131962596967,714,17083417231.839828,exploration,0.95,False,74.279221600038,74.27958970004693,1
2,115,2509.131962596967,239,11727.846755391227,transformer,0.9025,False,5.510007031261921e-05,74.28091640002094,2
3,2,1856.7596790521393,2,1856.7596790521393,transformer,0.8573749999999999,True,4.302164499997161,78.58356149995234,0
4,40,1855.7301161142282,40,1855.7301161142282,transformer,0.8145062499999999,True,6.5840229000896215,85.16790400003083,0
5,40,1855.7301161142282,2,1856.7596790521393,transformer,0.7737809374999999,False,3.42000275850296e-05,85.1683270999929,1
6,40,1855.7301161142282,259,15201.176098217747,transformer,0.7350918906249998,False,25.529206699924543,110.69802589993924,2
7,9,1675.1231684104946,9,1675.1231684104946,transformer,0.6983372960937497,True,4.858997700037435,115.55742940003984,0
8,9,1675.1231684104946,151,3506.4455465431383,transformer,0.6634204312890623,False,15.637020100024529,131.19477890001144,1
9,9,1675.1231684104946,611,312383852.6986287,transformer,0.6302494097246091,False,63.00511849997565,194.20027479995042,2
10,9,1675.1231684104946,387,249823.0782693592,transformer,0.5987369392383786,False,37.55294500000309,231.75367360003293,3
11,9,1675.1231684104946,2,1856.7596790521393,transformer,0.5688000922764596,False,3.50000336766243e-05,231.75413280003704,4
12,9,1675.1231684104946,856,8978987403707.8,exploration,0.5403600876626365,False,90.91927439998835,322.6737875000108,5
13,9,1675.1231684104946,2,1856.7596790521393,transformer,0.5133420832795047,False,6.46000262349844e-05,322.67433720000554,6
14,9,1675.1231684104946,138,3033.976828207404,transformer,0.48767497911552943,False,14.096086600096896,336.770859500044,7
15,9,1675.1231684104946,188,5399.293394586538,exploration,0.46329123015975293,False,19.066602600039914,355.83776919997763,8
16,9,1675.1231684104946,2,1856.7596790521393,transformer,0.44012666865176525,False,3.1800009310245514e-05,355.83817380003165,9
17,9,1675.1231684104946,2,1856.7596790521393,transformer,0.41812033521917696,False,1.4199991710484028e-05,355.8384680999443,10
18,9,1675.1231684104946,188,5399.293394586538,transformer,0.3972143184582181,False,2.6699970476329327e-05,355.83891449996736,11
19,9,1675.1231684104946,912,137599806934666.92,exploration,0.37735360253530714,False,97.35528559994418,453.1949678999372,12
20,9,1675.1231684104946,640,867067496.5312251,exploration,0.35848592240854177,False,66.65286619996186,519.8483016999671,13
