individual_id,T,alpha,eta,fitness
0,733,0.001364256480218281,0.001364256480218281,1.7255065813062006e+29
1,811,0.0012330456226880395,0.0012330456226880395,3.3031295307789496e+34
2,133,0.007518796992481203,0.007518796992481203,15175.066533957055
3,355,0.0028169014084507044,0.0028169014084507044,5482617153.7069435
4,777,0.001287001287001287,0.001287001287001287,1.5825431415138633e+32
5,115,0.008695652173913044,0.008695652173913044,9583.152346625378
6,452,0.0022123893805309734,0.0022123893805309734,40071595483444.28
7,940,0.0010638297872340426,0.0010638297872340426,9.449407721979912e+43
8,879,0.0011376564277588168,0.0011376564277588168,2.3704763407401943e+39
9,345,0.002898550724637681,0.002898550724637681,1979559440.2781205
10,576,0.001736111111111111,0.001736111111111111,6.064130160518613e+19
11,153,0.006535947712418301,0.006535947712418301,27809.29776439903
12,950,0.0010526315789473684,0.0010526315789473684,6.088502444932736e+44
13,602,0.0016611295681063123,0.0016611295681063123,1.7260678957056868e+21
14,162,0.006172839506172839,0.006172839506172839,39777.982764680586
15,238,0.004201680672268907,0.004201680672268907,1369735.9073307572
16,422,0.002369668246445498,0.002369668246445498,2010845059894.3254
17,511,0.0019569471624266144,0.0019569471624266144,2.7536363209754852e+16
18,660,0.0015151515151515152,0.0015151515151515152,4.2838867947661964e+24
19,285,0.0035087719298245615,0.0035087719298245615,24318886.623005882
