iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,10234.050079734332,280433.5384164968,508775.9104708912,10234.050079734332,1297741.5821036836,115,0.008695652173913044,0.008695652173913044,0.0,0.0,0,0.0
0,9409.419847602625,11823.059024949425,3031.1661626013824,9409.419847602625,17735.85517258668,114,0.008771929824561403,0.008771929824561403,99.01967710000463,99.02053340000566,0,8.057711518968
1,9409.419847602625,9853.066886494227,345.4727590798461,9409.419847602625,10234.050079734332,114,0.008771929824561403,0.008771929824561403,47.690646600094624,146.71390440000687,1,0.0
2,9207.360245725338,9374.709310296854,84.39978665045705,9207.360245725338,9437.926762951054,113,0.008849557522123894,0.008849557522123894,46.649759600055404,193.36554759996943,0,2.1474182802967214
3,9056.867418267379,9217.673600609201,112.20013135669323,9056.867418267379,9409.419847602625,109,0.009174311926605505,0.009174311926605505,9.083405600045808,202.4507547999965,0,1.6344839719704505
4,9056.867418267379,9147.163114742154,73.7261274441422,9056.867418267379,9207.360245725338,109,0.009174311926605505,0.009174311926605505,0.0001433000434190035,202.4526918999618,1,0.0
5,9056.867418267379,9056.867418267379,0.0,9056.867418267379,9056.867418267379,109,0.009174311926605505,0.009174311926605505,0.0002001000102609396,202.4543349999003,2,0.0
6,7791.023918437884,8803.698718301479,506.3373999317977,7791.023918437884,9056.867418267379,105,0.009523809523809525,0.009523809523809525,17.740259999991395,220.19621779990848,0,13.97661510729784
7,7515.714760784637,7920.77439504547,411.2198760694356,7515.714760784637,8715.085459129059,103,0.009708737864077669,0.009708737864077669,26.56240609998349,246.76051009993535,0,3.5336710621785254
8,7182.916490448508,7349.456035438932,139.13567489556183,7182.916490448508,7515.714760784637,100,0.01,0.01,8.895125800045207,255.65722779999487,0,4.428032208893802
9,5887.8857240363795,6749.141357970332,460.25984635126474,5887.8857240363795,7117.764212245823,95,0.010526315789473684,0.010526315789473684,8.607276599970646,264.2665517999558,0,18.029316756420556
10,5887.8857240363795,6310.1937466880645,272.48686146969624,5887.8857240363795,6667.377429273268,95,0.010526315789473684,0.010526315789473684,25.00753679999616,289.27587379992474,1,0.0
11,5747.978487517698,5954.946834127646,148.32509487555174,5747.978487517698,6125.492117523883,87,0.011494252873563218,0.011494252873563218,16.293432099977508,305.5713090999052,0,2.376188042297282
12,5555.988192960201,5765.543323213671,122.03747424437341,5555.988192960201,5887.8857240363795,86,0.011627906976744186,0.011627906976744186,16.202821099897847,321.77570349990856,0,3.3401359273425175
13,5473.2022714137365,5632.884393840494,107.6527199552188,5473.2022714137365,5747.978487517698,85,0.011764705882352941,0.011764705882352941,15.792481500073336,337.5701567999786,0,1.4900305521051915
14,5003.27043554002,5267.120061856038,135.84299965536036,5003.27043554002,5363.950615077257,81,0.012345679012345678,0.012345679012345678,23.719364400021732,361.2915974999778,0,8.586049127549096
15,4730.677057680804,4936.986815625617,202.05404504496184,4730.677057680804,5275.433253531344,77,0.012987012987012988,0.012987012987012988,15.01268899999559,376.3057665999513,0,5.448303891848178
16,4645.914426788166,4710.971326176034,32.576961659701574,4645.914426788166,4730.677057680804,72,0.013888888888888888,0.013888888888888888,14.617066100006923,390.9251680999296,0,1.7917653194063694
17,4415.300810355257,4604.022491323514,104.22974070058977,4415.300810355257,4726.088382137067,71,0.014084507042253521,0.014084507042253521,7.271715700044297,398.19857849995606,0,4.963793889598975
18,4415.300810355257,4447.463053284517,46.51058433769507,4415.300810355257,4538.99087332508,71,0.014084507042253521,0.014084507042253521,7.339619999984279,405.54003049992025,1,0.0
19,4113.718855131038,4301.713193925633,111.27779280790624,4113.718855131038,4415.300810355257,65,0.015384615384615385,0.015384615384615385,0.0003733999328687787,405.54253989993595,0,6.830382983576463
