individual_id,T,alpha,eta,fitness
0,32,0.03125,0.03125,2799.0767505777653
1,28,0.03571428571428571,0.03571428571428571,2807.865854047627
2,62,0.016129032258064516,0.016129032258064516,3742.7427206320513
3,62,0.016129032258064516,0.016129032258064516,3742.7427206320513
4,62,0.016129032258064516,0.016129032258064516,3742.7427206320513
5,61,0.01639344262295082,0.01639344262295082,3766.6599478906815
6,32,0.03125,0.03125,2799.0767505777653
7,32,0.03125,0.03125,2799.0767505777653
8,93,0.010752688172043012,0.010752688172043012,5651.297762238256
9,55,0.01818181818181818,0.01818181818181818,3757.418373968851
10,26,0.038461538461538464,0.038461538461538464,2763.0602169515582
11,32,0.03125,0.03125,2799.0767505777653
12,64,0.015625,0.015625,4206.053174496226
13,2,0.5,0.5,2185.4059981328724
14,92,0.010869565217391304,0.010869565217391304,6213.6971782792725
15,64,0.015625,0.015625,4206.053174496226
16,32,0.03125,0.03125,2799.0767505777653
17,61,0.01639344262295082,0.01639344262295082,3766.6599478906815
18,61,0.01639344262295082,0.01639344262295082,3766.6599478906815
19,64,0.015625,0.015625,4206.053174496226
