T,fitness
733,36932522633.01943
811,1080923999200.1725
133,2943.6921464874727
355,123363.02127042394
777,255794374725.90207
115,2620.6517503158734
452,1624212.7706684778
940,521634284017734.9
879,27164170393723.273
345,88573.7186310257
576,86528194.69385317
153,3623.8449000791784
950,797088459879207.1
602,203953934.69254434
162,4132.774650397794
238,10984.221348825564
422,646150.6683519532
511,9373780.579230042
660,1975305251.07997
285,25899.989364271776
2,2005.2338328681892
2,2005.2338328681892
447,1332495.6071873237
1000,1.0943376185395834e+16
2,2005.2338328681892
115,2620.6517503158734
176,4682.500718689811
179,4921.319358910389
176,4682.500718689811
168,4248.9364853050065
226,9052.042314153763
169,4149.848017408692
45,1811.9907517830468
2,2005.2338328681892
2,2005.2338328681892
20,1708.3231143467765
2,2005.2338328681892
2,2005.2338328681892
2,2005.2338328681892
35,1789.9525718598481
35,1789.9525718598481
6,1714.8627371556706
21,1731.9060215756995
2,2005.2338328681892
11,1734.9639561716563
2,2005.2338328681892
36,1773.3484316321822
55,1942.8277440516406
28,1710.8282022910034
43,1784.362916040044
32,1731.9177859270194
50,1909.9004036593353
33,1748.4863132515948
52,1925.2774010631838
71,1955.0394618140747
39,1794.2547582204238
2,2005.2338328681892
83,2140.2430102403123
2,2005.2338328681892
69,2037.3005475935884
2,2005.2338328681892
26,1721.6130622327244
20,1708.3231143467765
71,1955.0394618140747
35,1789.9525718598481
26,1721.6130622327244
31,1714.0103057651304
30,1704.8929178787512
45,1811.9907517830468
23,1771.0541615847899
2,2005.2338328681892
2,2005.2338328681892
39,1794.2547582204238
2,2005.2338328681892
15,1727.8718736928874
22,1709.3997236907492
2,2005.2338328681892
57,1929.9638595590518
7,1702.5962252849092
2,2005.2338328681892
77,2210.9825851828846
88,2280.832073143661
38,1746.0003149989504
47,1846.3092734144914
73,2032.4929168605997
36,1773.3484316321822
63,1966.2436484869233
57,1929.9638595590518
49,1821.5880932748562
34,1811.4399064895063
40,1742.4507305163909
40,1742.4507305163909
36,1773.3484316321822
101,2377.959376990989
70,2053.0771589186643
2,2005.2338328681892
31,1714.0103057651304
18,1718.5072187188364
9,1712.9426695130321
17,1707.042452282434
2,2005.2338328681892
49,1821.5880932748562
27,1760.8771074721585
27,1760.8771074721585
116,2653.7285595324906
54,1932.0920306612998
34,1811.4399064895063
206,6844.478849320353
2,2005.2338328681892
43,1784.362916040044
10,1755.2624749713887
81,2174.9287739199303
70,2053.0771589186643
4,1762.5456379572022
4,1762.5456379572022
51,1880.0991290075142
2,2005.2338328681892
40,1742.4507305163909
8,1719.9290485064007
38,1746.0003149989504
2,2005.2338328681892
2,2005.2338328681892
25,1732.0273016934077
2,2005.2338328681892
2,2005.2338328681892
2,2005.2338328681892
27,1760.8771074721585
2,2005.2338328681892
34,1811.4399064895063
2,2005.2338328681892
2,2005.2338328681892
15,1727.8718736928874
51,1880.0991290075142
26,1721.6130622327244
65,1945.5000505227
37,1758.4754933979361
38,1746.0003149989504
2,2005.2338328681892
34,1811.4399064895063
23,1771.0541615847899
26,1721.6130622327244
2,2005.2338328681892
2,2005.2338328681892
6,1714.8627371556706
17,1707.042452282434
22,1709.3997236907492
51,1880.0991290075142
30,1704.8929178787512
2,2005.2338328681892
21,1731.9060215756995
38,1746.0003149989504
18,1718.5072187188364
2,2005.2338328681892
2,2005.2338328681892
138,3134.682315921804
32,1731.9177859270194
29,1725.0403519873441
20,1708.3231143467765
2,2005.2338328681892
2,2005.2338328681892
41,1778.7128075540895
2,2005.2338328681892
