iter,T_best,best_perplexity,T_current,current_fitness,strategy,temperature,improvement,step_time,cum_time,no_improvement_count
0,115,2620.6517503158734,115,2620.6517503158734,initial,1.0,True,0.0004474000306800008,0.0004488000413402915,0
1,115,2620.6517503158734,425,695319.7076384149,exploration,0.95,False,45.367433100007474,45.36788749997504,1
2,2,2005.2338328681892,2,2005.2338328681892,transformer,0.9025,True,5.4848444000817835,50.8538494000677,0
3,2,2005.2338328681892,2,2005.2338328681892,transformer,0.8573749999999999,False,3.66999302059412e-05,50.85422159999143,1
4,2,2005.2338328681892,201,6404.171483719798,transformer,0.8145062499999999,False,20.80367080005817,71.65826140006538,2
5,2,2005.2338328681892,661,1918734888.2918966,transformer,0.7737809374999999,False,71.76174590003211,143.42038420005701,3
6,2,2005.2338328681892,753,88249354324.8651,exploration,0.7350918906249998,False,86.97967799997423,230.4006363999797,4
7,2,2005.2338328681892,561,50194485.59818461,exploration,0.6983372960937497,False,60.77320850000251,291.17436330008786,5
8,2,2005.2338328681892,2,2005.2338328681892,transformer,0.6634204312890623,False,4.079996142536402e-05,291.17477669997606,6
9,2,2005.2338328681892,382,241970.0108121977,exploration,0.6302494097246091,False,39.315658800071105,330.4907607000787,7
10,2,2005.2338328681892,72,2020.2475356724524,transformer,0.5987369392383786,False,3.930006641894579e-05,330.4913120000856,8
11,2,2005.2338328681892,104,2506.992677164357,transformer,0.5688000922764596,False,2.6900088414549828e-05,330.4918289000634,9
12,2,2005.2338328681892,141,3229.8390626836604,transformer,0.5403600876626365,False,15.242980499984697,345.735312600038,10
13,2,2005.2338328681892,2,2005.2338328681892,transformer,0.5133420832795047,False,3.320001997053623e-05,345.73573519999627,11
14,2,2005.2338328681892,410,465235.0140936351,exploration,0.48767497911552943,False,42.48589869996067,388.2219965000404,12
15,2,2005.2338328681892,612,308913986.5288457,transformer,0.46329123015975293,False,66.87897099996917,455.10136860003695,13
16,2,2005.2338328681892,412,498253.4324969589,transformer,0.44012666865176525,False,42.65299739991315,497.7547707000049,14
17,2,2005.2338328681892,2,2005.2338328681892,transformer,0.41812033521917696,False,3.659992944449186e-05,497.7551959999837,15
18,2,2005.2338328681892,790,438998050358.7778,exploration,0.3972143184582181,False,89.52829769998789,587.2837924000341,16
19,2,2005.2338328681892,2,2005.2338328681892,transformer,0.37735360253530714,False,6.660004146397114e-05,587.2843269000296,17
20,2,2005.2338328681892,612,308913986.5288457,exploration,0.35848592240854177,False,1.5099998563528061e-05,587.2848375000758,18
