individual_id,T,alpha,eta,fitness
0,2,0.5,0.5,1358.7797589850552
1,2,0.5,0.5,1358.7797589850552
2,2,0.5,0.5,1358.7797589850552
3,2,0.5,0.5,1358.7797589850552
4,3,0.3333333333333333,0.3333333333333333,1361.688784200697
5,31,0.03225806451612903,0.03225806451612903,1616.378861125281
6,2,0.5,0.5,1358.7797589850552
7,2,0.5,0.5,1358.7797589850552
8,2,0.5,0.5,1358.7797589850552
9,2,0.5,0.5,1358.7797589850552
10,3,0.3333333333333333,0.3333333333333333,1361.688784200697
11,3,0.3333333333333333,0.3333333333333333,1361.688784200697
12,3,0.3333333333333333,0.3333333333333333,1361.688784200697
13,3,0.3333333333333333,0.3333333333333333,1361.688784200697
14,2,0.5,0.5,1358.7797589850552
15,3,0.3333333333333333,0.3333333333333333,1361.688784200697
16,5,0.2,0.2,1456.4411095217442
17,2,0.5,0.5,1358.7797589850552
18,30,0.03333333333333333,0.03333333333333333,1600.7917208996225
19,30,0.03333333333333333,0.03333333333333333,1600.7917208996225
