individual_id,T,alpha,eta,fitness
0,733,0.001364256480218281,0.001364256480218281,77373182885498.0
1,811,0.0012330456226880395,0.0012330456226880395,1.2594412673957266e+16
2,133,0.007518796992481203,0.007518796992481203,3409.7651165913426
3,355,0.0028169014084507044,0.0028169014084507044,629190.8681964352
4,777,0.001287001287001287,0.001287001287001287,1131392056056737.0
5,115,0.008695652173913044,0.008695652173913044,2843.583033051245
6,452,0.0022123893805309734,0.0022123893805309734,27216332.376808252
7,940,0.0010638297872340426,0.0010638297872340426,9.319264572525942e+19
8,879,0.0011376564277588168,0.0011376564277588168,1.3106391756032927e+18
9,345,0.002898550724637681,0.002898550724637681,468739.38734003063
10,576,0.001736111111111111,0.001736111111111111,10076138866.3378
11,153,0.006535947712418301,0.006535947712418301,4440.398431259636
12,950,0.0010526315789473684,0.0010526315789473684,1.7269056765562333e+20
13,602,0.0016611295681063123,0.0016611295681063123,40413991348.37078
14,162,0.006172839506172839,0.006172839506172839,5134.562632596123
15,238,0.004201680672268907,0.004201680672268907,20893.35133135577
16,422,0.002369668246445498,0.002369668246445498,7978973.302281314
17,511,0.0019569471624266144,0.0019569471624266144,400701383.392874
18,660,0.0015151515151515152,0.0015151515151515152,991198267052.6875
19,285,0.0035087719298245615,0.0035087719298245615,73392.84169221687
