iter,T_best,best_perplexity,T_current,current_fitness,strategy,temperature,improvement,step_time,cum_time,no_improvement_count
0,115,2591.729445865604,115,2591.729445865604,initial,1.0,True,0.0005484999855980277,0.0005496999947354198,0
1,115,2591.729445865604,516,10786290.943532905,exploration,0.95,False,52.76549180003349,52.76604459993541,1
2,46,1857.6523378381842,46,1857.6523378381842,transformer,0.9025,True,7.394719799980521,60.16168819996528,0
3,46,1857.6523378381842,149,3582.4135298786,transformer,0.8573749999999999,False,15.625544999958947,75.78761699993629,1
4,46,1857.6523378381842,507,8421524.427360766,transformer,0.8145062499999999,False,51.3013740000315,127.08935030002613,2
5,46,1857.6523378381842,2,1917.7990387007744,transformer,0.7737809374999999,False,3.130000550299883e-05,127.08971530001145,3
6,46,1857.6523378381842,163,4049.573776302724,transformer,0.7350918906249998,False,16.68017350009177,143.77018710004631,4
7,46,1857.6523378381842,135,3201.8051988119196,transformer,0.6983372960937497,False,3.430002834647894e-05,143.77062109997496,5
8,8,1703.291034930608,8,1703.291034930608,transformer,0.6634204312890623,True,4.718178700073622,148.4891475000186,0
9,8,1703.291034930608,2,1917.7990387007744,transformer,0.6302494097246091,False,3.6800047382712364e-05,148.48952499998268,1
10,8,1703.291034930608,2,1917.7990387007744,transformer,0.5987369392383786,False,2.859998494386673e-05,148.48991729994304,2
11,8,1703.291034930608,783,329046965193.6125,transformer,0.5688000922764596,False,85.19510530005209,233.68580540001858,3
12,8,1703.291034930608,2,1917.7990387007744,transformer,0.5403600876626365,False,5.989999044686556e-05,233.6866099999752,4
13,8,1703.291034930608,2,1917.7990387007744,transformer,0.5133420832795047,False,2.5000073947012424e-05,233.6870615000371,5
14,8,1703.291034930608,2,1917.7990387007744,transformer,0.48767497911552943,False,2.050003968179226e-05,233.68772889999673,6
15,8,1703.291034930608,226,9478.870246155078,transformer,0.46329123015975293,False,22.54463909997139,256.233189499937,7
16,8,1703.291034930608,2,1917.7990387007744,transformer,0.44012666865176525,False,4.0400074794888496e-05,256.2336123000132,8
17,8,1703.291034930608,2,1917.7990387007744,transformer,0.41812033521917696,False,1.5900004655122757e-05,256.2340825999854,9
18,8,1703.291034930608,2,1917.7990387007744,transformer,0.3972143184582181,False,1.3899989426136017e-05,256.23440279997885,10
19,8,1703.291034930608,2,1917.7990387007744,transformer,0.37735360253530714,False,1.6200006939470768e-05,256.23497590003535,11
20,8,1703.291034930608,2,1917.7990387007744,transformer,0.35848592240854177,False,1.910002902150154e-05,256.2356024000328,12
