T,fitness
733,2.0847704032798497e+29
811,3.725808888727097e+34
133,16776.090379483834
355,4413282199.831941
777,1.4007534886374259e+32
115,9975.494413404804
452,38691715826529.36
940,1.1064651704644811e+44
879,2.3887308673270714e+39
345,2158351184.7405677
576,5.840159055788238e+19
153,31007.48066626602
950,6.362429955178686e+44
602,1.6743387057850994e+21
162,37043.077067958606
238,1402999.2742888846
422,2041674134082.1516
511,2.3402905513782776e+16
660,4.271692087980549e+24
285,25619007.97258592
407,506656537860.0914
729,8.660509601574774e+28
525,1.3137413446691533e+17
2,2176.7476723799523
321,294608391.4667536
115,9975.494413404804
177,77745.72056133734
180,83005.75026874941
165,47291.82841030169
180,83005.75026874941
210,324982.8145011555
183,105665.86777241796
2,2176.7476723799523
3,2167.3620108146356
51,3364.209403401076
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
32,2751.825061409386
8,2370.127632165997
3,2167.3620108146356
57,3451.04712681682
2,2176.7476723799523
6,2311.1819577077868
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
33,2927.714509250013
12,2455.79574309
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
4,2196.267125075375
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
17,2542.367311918096
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
18,2542.435420632771
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
19,2554.465262583106
43,3072.0875218793803
2,2176.7476723799523
2,2176.7476723799523
63,3882.805873932004
5,2159.4639001909204
25,2699.0183420365706
2,2176.7476723799523
2,2176.7476723799523
70,4406.587970297249
2,2176.7476723799523
2,2176.7476723799523
28,2735.1333575543176
2,2176.7476723799523
13,2497.657130130046
38,2990.7902449317644
2,2176.7476723799523
5,2159.4639001909204
2,2176.7476723799523
45,3361.4047223065836
32,2751.825061409386
67,4323.277853407525
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
14,2543.5574217864737
2,2176.7476723799523
2,2176.7476723799523
5,2159.4639001909204
2,2176.7476723799523
14,2543.5574217864737
24,2708.0543319219514
2,2176.7476723799523
12,2455.79574309
2,2176.7476723799523
61,3928.952921364278
2,2176.7476723799523
39,3238.2265127345468
12,2455.79574309
2,2176.7476723799523
5,2159.4639001909204
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
46,3200.1204158077344
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
41,3210.4883746490805
6,2311.1819577077868
21,2584.7915919018697
39,3238.2265127345468
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
17,2542.367311918096
12,2455.79574309
2,2176.7476723799523
6,2311.1819577077868
2,2176.7476723799523
2,2176.7476723799523
11,2433.448511680497
2,2176.7476723799523
36,2841.9727261149683
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
6,2311.1819577077868
7,2339.540010620452
2,2176.7476723799523
67,4323.277853407525
2,2176.7476723799523
11,2433.448511680497
2,2176.7476723799523
2,2176.7476723799523
4,2196.267125075375
2,2176.7476723799523
68,4042.507601424325
11,2433.448511680497
5,2159.4639001909204
28,2735.1333575543176
42,3055.391484470647
66,4063.9894696514834
2,2176.7476723799523
15,2497.130584253792
2,2176.7476723799523
20,2545.6236327184884
40,3065.6938227082674
2,2176.7476723799523
2,2176.7476723799523
8,2370.127632165997
6,2311.1819577077868
23,2766.86549952284
26,2812.5280577206013
2,2176.7476723799523
2,2176.7476723799523
5,2159.4639001909204
2,2176.7476723799523
2,2176.7476723799523
48,3343.630440279896
24,2708.0543319219514
2,2176.7476723799523
2,2176.7476723799523
6,2311.1819577077868
27,2777.152203013924
47,3398.07868769281
3,2167.3620108146356
2,2176.7476723799523
26,2812.5280577206013
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
40,3065.6938227082674
2,2176.7476723799523
33,2927.714509250013
6,2311.1819577077868
45,3361.4047223065836
60,3890.173052247424
21,2584.7915919018697
46,3200.1204158077344
35,2757.6319551774723
2,2176.7476723799523
2,2176.7476723799523
43,3072.0875218793803
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
6,2311.1819577077868
2,2176.7476723799523
7,2339.540010620452
56,3723.9097523317014
50,3407.377656841915
14,2543.5574217864737
2,2176.7476723799523
2,2176.7476723799523
63,3882.805873932004
2,2176.7476723799523
2,2176.7476723799523
58,3814.00667911909
6,2311.1819577077868
2,2176.7476723799523
17,2542.367311918096
2,2176.7476723799523
2,2176.7476723799523
23,2766.86549952284
2,2176.7476723799523
2,2176.7476723799523
9,2395.432006622446
44,3061.678542271707
84,5896.381198908574
37,2889.7155804833587
6,2311.1819577077868
50,3407.377656841915
2,2176.7476723799523
2,2176.7476723799523
61,3928.952921364278
51,3364.209403401076
2,2176.7476723799523
26,2812.5280577206013
2,2176.7476723799523
2,2176.7476723799523
12,2455.79574309
2,2176.7476723799523
6,2311.1819577077868
23,2766.86549952284
2,2176.7476723799523
3,2167.3620108146356
2,2176.7476723799523
2,2176.7476723799523
2,2176.7476723799523
15,2497.130584253792
5,2159.4639001909204
2,2176.7476723799523
37,2889.7155804833587
2,2176.7476723799523
6,2311.1819577077868
