iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,2794.274905767759,7929.566847161104,8082.456436123731,2794.274905767759,24018.035718514147,115,0.008695652173913044,0.008695652173913044,0.0,0.0,0,0.0
0,2741.5040087267707,2799.9090391405857,35.55818652866446,2741.5040087267707,2844.923333778774,112,0.008928571428571428,0.008928571428571428,123.52386760001536,123.52487039996777,0,1.8885363402169861
1,2579.013585811768,2700.9985729740474,62.932706489373274,2579.013585811768,2741.5040087267707,107,0.009345794392523364,0.009345794392523364,23.280023600091226,146.80774890002795,0,5.927053996556726
2,2484.510865969917,2588.871226581369,68.80034663852899,2484.510865969917,2701.467252878157,105,0.009523809523809525,0.009523809523809525,23.203765300102532,170.0132459999295,0,3.664297092568633
3,2484.510865969917,2546.0111344756406,49.29184073646522,2484.510865969917,2589.6822141235,105,0.009523809523809525,0.009523809523809525,22.80578819999937,192.82039130001795,1,0.0
4,2484.510865969917,2502.883408309741,21.637197831294795,2484.510865969917,2533.7302087832627,105,0.009523809523809525,0.009523809523809525,11.27861010003835,204.1008889999939,2,0.0
5,2422.29230532365,2472.5983391165837,25.17404120783992,2422.29230532365,2487.1667923495165,100,0.01,0.01,0.00044600002001971006,204.10306450002827,0,2.5042579406058643
6,2386.8748955682586,2433.9033324578936,43.08460675128372,2386.8748955682586,2484.510865969917,96,0.010416666666666666,0.010416666666666666,0.0002606000052765012,204.10483129997738,0,1.4621443364845759
7,2323.6768937652646,2372.8744576335066,35.96289565872565,2323.6768937652646,2422.29230532365,94,0.010638297872340425,0.010638297872340425,0.00022149994038045406,204.10657029994763,0,2.6477299635743177
8,2254.2790975401917,2296.2947733600404,31.21670283464579,2254.2790975401917,2340.200464052637,90,0.011111111111111112,0.011111111111111112,20.483375299954787,224.59179289999884,0,2.9865510308802574
9,2209.882798273927,2236.520577833686,21.749655934049485,2209.882798273927,2254.2790975401917,89,0.011235955056179775,0.011235955056179775,9.27338290004991,233.8667909000069,0,1.969423365310383
10,2095.7992744720873,2182.9218639546243,44.294370911267926,2095.7992744720873,2209.882798273927,85,0.011764705882352941,0.011764705882352941,30.832282299990766,264.70081549999304,0,5.162424174302234
11,2051.6409781723705,2130.872830460293,57.71852185408926,2051.6409781723705,2204.612855691486,81,0.012345679012345678,0.012345679012345678,40.52720379992388,305.2296130999457,0,2.106990723662687
12,2051.6409781723705,2070.6196735349777,17.07439847655605,2051.6409781723705,2095.7992744720873,81,0.012345679012345678,0.012345679012345678,27.655797600047663,332.88683939992916,1,0.0
13,2010.494594728082,2040.0373667935805,15.320740860127819,2010.494594728082,2051.6409781723705,75,0.013333333333333334,0.013333333333333334,36.91461530001834,369.8033574000001,0,2.005535270646738
14,2010.494594728082,2022.6199418029603,14.850456643800204,2010.494594728082,2040.8079624152776,75,0.013333333333333334,0.013333333333333334,9.371471700025722,379.1765861000167,1,0.0
15,1975.7043361691585,1991.106092399195,13.456001041105027,1975.7043361691585,2005.74440221339,72,0.013888888888888888,0.013888888888888888,17.185846999986097,396.36426089995075,0,1.7304328323065565
16,1937.381057278706,1971.425410203412,18.241199669257437,1937.381057278706,1992.6329852308788,69,0.014492753623188406,0.014492753623188406,0.00024970003869384527,396.36613129999023,0,1.9397274272708405
17,1885.7944809932824,1909.2939220687815,21.29059825604812,1885.7944809932824,1933.3834192011373,67,0.014925373134328358,0.014925373134328358,7.737303799949586,404.10472449997906,0,2.662696431949401
18,1885.7944809932824,1897.8619787335058,10.145301078226742,1885.7944809932824,1908.1138099550683,67,0.014925373134328358,0.014925373134328358,7.452182300039567,411.55872400000226,1,0.0
19,1857.8273492854796,1880.7394770610777,11.503413401777369,1857.8273492854796,1888.4865930400604,63,0.015873015873015872,0.015873015873015872,0.0002503999276086688,411.5606430999469,0,1.4830423988234374
