individual_id,T,alpha,eta,fitness
0,66,0.015151515151515152,0.015151515151515152,1918.2018062745221
1,66,0.015151515151515152,0.015151515151515152,1918.2018062745221
2,66,0.015151515151515152,0.015151515151515152,1918.2018062745221
3,66,0.015151515151515152,0.015151515151515152,1918.2018062745221
4,66,0.015151515151515152,0.015151515151515152,1918.2018062745221
5,93,0.010752688172043012,0.010752688172043012,2262.490732249092
6,66,0.015151515151515152,0.015151515151515152,1918.2018062745221
7,69,0.014492753623188406,0.014492753623188406,1970.524493405577
8,64,0.015625,0.015625,1949.859854553903
9,93,0.010752688172043012,0.010752688172043012,2262.490732249092
10,66,0.015151515151515152,0.015151515151515152,1918.2018062745221
11,66,0.015151515151515152,0.015151515151515152,1918.2018062745221
12,67,0.014925373134328358,0.014925373134328358,1964.5243083254256
13,66,0.015151515151515152,0.015151515151515152,1918.2018062745221
14,93,0.010752688172043012,0.010752688172043012,2262.490732249092
15,93,0.010752688172043012,0.010752688172043012,2262.490732249092
16,66,0.015151515151515152,0.015151515151515152,1918.2018062745221
17,64,0.015625,0.015625,1949.859854553903
18,66,0.015151515151515152,0.015151515151515152,1918.2018062745221
19,88,0.011363636363636364,0.011363636363636364,2186.968226606233
