individual_id,T,alpha,eta,fitness
0,33,0.030303030303030304,0.030303030303030304,2963.877373522052
1,53,0.018867924528301886,0.018867924528301886,3513.896937604515
2,115,0.008695652173913044,0.008695652173913044,10341.974691000956
3,162,0.006172839506172839,0.006172839506172839,37186.35517113876
4,238,0.004201680672268907,0.004201680672268907,1397922.602946296
5,435,0.0022988505747126436,0.0022988505747126436,6415166512629.219
6,102,0.00980392156862745,0.00980392156862745,7740.5684669570755
7,323,0.0030959752321981426,0.0030959752321981426,361404699.45660037
8,377,0.002652519893899204,0.002652519893899204,30626698906.54867
9,121,0.008264462809917356,0.008264462809917356,11569.339768771422
10,339,0.0029498525073746312,0.0029498525073746312,1283849795.7821877
11,577,0.0017331022530329288,0.0017331022530329288,6.97941016404679e+19
12,32,0.03125,0.03125,2752.6956923051453
13,97,0.010309278350515464,0.010309278350515464,7041.595374933486
14,51,0.0196078431372549,0.0196078431372549,3440.4414933765465
15,377,0.002652519893899204,0.002652519893899204,30626698906.54867
16,323,0.0030959752321981426,0.0030959752321981426,361404699.45660037
17,46,0.021739130434782608,0.021739130434782608,3182.7048875055602
18,245,0.004081632653061225,0.004081632653061225,2053424.670236594
19,452,0.0022123893805309734,0.0022123893805309734,39455531066353.22
