iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,2963.877373522052,2.988204218531214e+43,1.119096381783103e+44,2963.877373522052,5.106542461115129e+44,33,0.030303030303030304,0.030303030303030304,0.0,0.0,0,0.0
0,2752.6956923051453,3.489707378721454e+18,1.5211271268404068e+19,2752.6956923051453,6.97941016404679e+19,32,0.03125,0.03125,192.90041583300626,900.5055872499943,0,7.125182813010719
1,2752.6956923051453,1859864121.6722958,8106907708.589869,2752.6956923051453,37197055567.92969,32,0.03125,0.03125,40.99459720899176,941.5017836249899,1,0.0
2,2674.2721641423486,3052.0139543296273,263.4288390027284,2674.2721641423486,3513.896937604515,27,0.037037037037037035,0.037037037037037035,15.995324041010463,957.498657499993,0,2.848971950732545
3,2116.0020454892087,2894.30287982125,450.2513944263821,2116.0020454892087,3826.8762999961805,6,0.16666666666666666,0.16666666666666666,15.673948166004266,973.173362290996,0,20.875590979057275
4,2116.0020454892087,2572.608430506796,514.3719508017435,2116.0020454892087,3826.8762999961805,6,0.16666666666666666,0.16666666666666666,0.00012912499369122088,973.1742849159928,1,0.0
5,2116.0020454892087,2302.050794036505,250.9020327650346,2116.0020454892087,2954.1130816023365,6,0.16666666666666666,0.16666666666666666,5.723638875002507,978.8985544579918,2,0.0
6,2116.0020454892087,2151.588791307024,46.98777100270626,2116.0020454892087,2218.1043080529025,6,0.16666666666666666,0.16666666666666666,5.256227833000594,984.1555946659937,3,0.0
7,2116.0020454892087,2136.3320335015096,45.907866378430384,2116.0020454892087,2256.4150009438695,6,0.16666666666666666,0.16666666666666666,3.0619155839958694,987.2186542499985,4,0.0
8,2116.0020454892087,2123.547514635612,22.88922125926741,2116.0020454892087,2218.1043080529025,6,0.16666666666666666,0.16666666666666666,2.696099332999438,989.9158230409957,5,0.0
