individual_id,T,alpha,eta,fitness
0,6,0.16666666666666666,0.16666666666666666,2116.0020454892087
1,6,0.16666666666666666,0.16666666666666666,2116.0020454892087
2,6,0.16666666666666666,0.16666666666666666,2116.0020454892087
3,2,0.5,0.5,2218.1043080529025
4,2,0.5,0.5,2218.1043080529025
5,2,0.5,0.5,2218.1043080529025
6,38,0.02631578947368421,0.02631578947368421,2954.1130816023365
7,2,0.5,0.5,2218.1043080529025
8,2,0.5,0.5,2218.1043080529025
9,27,0.037037037037037035,0.037037037037037035,2674.2721641423486
10,6,0.16666666666666666,0.16666666666666666,2116.0020454892087
11,2,0.5,0.5,2218.1043080529025
12,7,0.14285714285714285,0.14285714285714285,2139.6736322622096
13,2,0.5,0.5,2218.1043080529025
14,2,0.5,0.5,2218.1043080529025
15,27,0.037037037037037035,0.037037037037037035,2674.2721641423486
16,2,0.5,0.5,2218.1043080529025
17,2,0.5,0.5,2218.1043080529025
18,6,0.16666666666666666,0.16666666666666666,2116.0020454892087
19,29,0.034482758620689655,0.034482758620689655,2837.6315306057913
