individual_id,T,alpha,eta,fitness
0,733,0.001364256480218281,0.001364256480218281,40906272390.364044
1,811,0.0012330456226880395,0.0012330456226880395,1126259950474.2327
2,133,0.007518796992481203,0.007518796992481203,2957.6703576251334
3,355,0.0028169014084507044,0.0028169014084507044,114762.41037109286
4,777,0.001287001287001287,0.001287001287001287,253348130291.34586
5,115,0.008695652173913044,0.008695652173913044,2584.7718127072626
6,452,0.0022123893805309734,0.0022123893805309734,1407648.6351009433
7,940,0.0010638297872340426,0.0010638297872340426,502725832930644.8
8,879,0.0011376564277588168,0.0011376564277588168,28091326699207.27
9,345,0.002898550724637681,0.002898550724637681,88828.77646735068
10,576,0.001736111111111111,0.001736111111111111,79088723.62415154
11,153,0.006535947712418301,0.006535947712418301,3572.614403155256
12,950,0.0010526315789473684,0.0010526315789473684,870509603566351.8
13,602,0.0016611295681063123,0.0016611295681063123,199765097.75618592
14,162,0.006172839506172839,0.006172839506172839,3898.221000088471
15,238,0.004201680672268907,0.004201680672268907,10347.237599427754
16,422,0.002369668246445498,0.002369668246445498,631395.7638966169
17,511,0.0019569471624266144,0.0019569471624266144,9527884.887732305
18,660,0.0015151515151515152,0.0015151515151515152,1955839814.5384998
19,285,0.0035087719298245615,0.0035087719298245615,25049.370810402717
