iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,2584.7718127072626,70137476203096.3,213649874630659.1,2584.7718127072626,870509603566351.8,115,0.008695652173913044,0.008695652173913044,0.0,0.0,0,0.0
0,2230.9857966600334,9814546363.893919,42710886121.8176,2230.9857966600334,195986869505.23523,98,0.01020408163265306,0.01020408163265306,393.6870001000352,1460.5985390000278,0,13.687321035765917
1,2209.1317295968674,216116.4886566551,929235.573442017,2209.1317295968674,4266560.154465124,94,0.010638297872340425,0.010638297872340425,126.06592889991589,1586.6740237999475,0,0.979569977356346
2,1899.4887735597251,2752.5568105745197,535.7747955342214,1899.4887735597251,3807.3266889324555,66,0.015151515151515152,0.015151515151515152,89.59341680002399,1676.2692186000058,0,14.01650032402764
3,1899.4536155428673,2375.417662433227,297.90421886889044,1899.4536155428673,2892.5456754499087,64,0.015625,0.015625,65.36768349993508,1741.6387840999523,0,0.0018509199605303112
4,1897.4781958261472,2110.673405865907,176.4006327846958,1897.4781958261472,2322.3718692400657,59,0.01694915254237288,0.01694915254237288,35.31079789996147,1776.9512007000158,0,0.10399936595216867
5,1848.6654360871528,2010.8709963158622,215.8552672606432,1848.6654360871528,2792.39547840035,37,0.02702702702702703,0.02702702702702703,42.045360299991444,1818.9983156999806,0,2.5725070172804636
6,1756.2723976152372,1894.3226721582093,88.36300953501329,1756.2723976152372,2149.687141652858,33,0.030303030303030304,0.030303030303030304,28.722560500027612,1847.722676699981,0,4.997823655289017
7,1756.2723976152372,1819.4934849116707,60.59109924774521,1756.2723976152372,1940.1279662613304,33,0.030303030303030304,0.030303030303030304,6.607424800051376,1854.331832799944,1,0.0
8,1729.1344226609165,1766.824471180123,20.80184006243508,1729.1344226609165,1848.6654360871528,28,0.03571428571428571,0.03571428571428571,6.149451900040731,1860.4830658000428,0,1.5452030670851602
9,1727.6097268993574,1792.5512955695917,64.29450617900955,1727.6097268993574,1905.4026723425065,30,0.03333333333333333,0.03333333333333333,16.92108959995676,1877.406106899958,0,0.08817682081724888
10,1691.0455910032583,1795.6150699262198,79.18383789883045,1691.0455910032583,1926.692144898334,7,0.14285714285714285,0.14285714285714285,31.38736220006831,1908.7951820000308,0,2.116458093907752
11,1691.0455910032583,1745.7181630981238,53.6748039595662,1691.0455910032583,1905.4026723425065,7,0.14285714285714285,0.14285714285714285,11.924224200076424,1920.7219951000297,1,0.0
12,1691.0455910032583,1719.2901885703661,26.254133593144505,1691.0455910032583,1783.3629961881677,7,0.14285714285714285,0.14285714285714285,17.45774340000935,1938.1817425000481,2,0.0
13,1691.0455910032583,1704.1436521273336,27.235473128683168,1691.0455910032583,1803.7008783772521,7,0.14285714285714285,0.14285714285714285,0.00039790000300854445,1938.1841700000223,3,0.0
14,1691.0455910032583,1693.7304199596488,8.51039481643708,1691.0455910032583,1726.5841401754758,7,0.14285714285714285,0.14285714285714285,9.85990529996343,1948.0457256999798,4,0.0
15,1691.0455910032583,1700.0550037471305,39.27111969118641,1691.0455910032583,1871.2338458807023,7,0.14285714285714285,0.14285714285714285,0.00026490003801882267,1948.0481130999979,5,0.0
16,1691.0455910032583,1710.8413439496137,54.01905505215771,1691.0455910032583,1871.2338458807023,7,0.14285714285714285,0.14285714285714285,0.0004430999979376793,1948.0499247000553,6,0.0
17,1691.0455910032583,1709.7034103903861,44.24960344356206,1691.0455910032583,1871.2338458807023,7,0.14285714285714285,0.14285714285714285,0.00029699993319809437,1948.0515204999829,7,0.0
18,1691.0455910032583,1709.273548291773,42.609360093924856,1691.0455910032583,1871.2338458807023,7,0.14285714285714285,0.14285714285714285,0.0003128999378532171,1948.0531514999457,8,0.0
19,1691.0455910032583,1695.3495815852693,17.14610053830204,1691.0455910032583,1769.7603828497045,7,0.14285714285714285,0.14285714285714285,0.00022519996855407953,1948.0550224999897,9,0.0
