iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,2598.725847548679,72035373905156.48,219224354095053.5,2598.725847548679,888959050673058.8,115,0.008695652173913044,0.008695652173913044,0.0,0.0,0,0.0
0,2598.725847548679,12186567446.854803,53119772837.26347,2598.725847548679,243730289147.45428,115,0.008695652173913044,0.008695652173913044,183.74888439988717,1232.5544406999834,1,0.0
1,2410.466944745708,3944.58068692677,3871.4343334187315,2410.466944745708,20718.209009534854,101,0.009900990099009901,0.009900990099009901,93.75564900005702,1326.3132098000497,0,7.244277151456801
2,2334.8967766631117,2686.031244387375,293.2039032805133,2334.8967766631117,3214.9141299953094,98,0.01020408163265306,0.01020408163265306,34.21059429994784,1360.5256598000415,0,3.135084189697058
3,2334.8967766631117,2462.1840407638033,130.45701463178608,2334.8967766631117,2942.8719359415245,98,0.01020408163265306,0.01020408163265306,11.483905400033109,1372.0115459000226,1,0.0
4,2334.8967766631117,2386.5951513762716,43.483243251371675,2334.8967766631117,2494.3408298980794,98,0.01020408163265306,0.01020408163265306,22.993605399969965,1395.0074197000358,2,0.0
5,2334.8967766631117,2358.3226816676047,43.77926623662113,2334.8967766631117,2494.3408298980794,98,0.01020408163265306,0.01020408163265306,0.0005252000410109758,1395.0102691000793,3,0.0
6,2289.6318448150523,2346.479465496009,47.758677472208,2289.6318448150523,2536.2453170865306,97,0.010309278350515464,0.010309278350515464,10.646054900018498,1405.6577507000184,0,1.9386266793664948
7,2289.6318448150523,2335.9112173146705,49.35398117415062,2289.6318448150523,2536.2453170865306,97,0.010309278350515464,0.010309278350515464,0.00034850009251385927,1405.6599776000949,1,0.0
8,2223.2089021796824,2337.71043496373,78.96195127425567,2223.2089021796824,2536.2453170865306,93,0.010752688172043012,0.010752688172043012,43.363197900005616,1449.0253235000418,0,2.901031569148854
9,1895.8979846491443,2317.7396791466454,239.00433304912863,1895.8979846491443,2942.8719359415245,65,0.015384615384615385,0.015384615384615385,16.680591300013475,1465.7078793999972,0,14.72245443105393
10,1895.8979846491443,2142.6365824602553,256.5603647984946,1895.8979846491443,2772.2845657810553,65,0.015384615384615385,0.015384615384615385,53.19052019994706,1518.9004589000251,1,0.0
11,1895.8979846491443,1938.2096572784656,95.65391752296772,1895.8979846491443,2223.2089021796824,65,0.015384615384615385,0.015384615384615385,0.0004400999750941992,1518.902955400059,2,0.0
12,1895.8979846491443,1900.3253856075019,9.302056572224625,1895.8979846491443,1922.6977264217046,65,0.015384615384615385,0.015384615384615385,0.00037809996865689754,1518.9053388000466,3,0.0
13,1895.8391821300504,1895.8950445231894,0.01281571191779391,1895.8391821300504,1895.8979846491443,61,0.01639344262295082,0.01639344262295082,8.063886599964462,1526.9710332000395,0,0.0031015655678736276
14,1751.5975967646316,1925.3006877535813,134.92593385613642,1751.5975967646316,2223.2089021796824,33,0.030303030303030304,0.030303030303030304,38.04417119990103,1565.0171980999876,0,7.608323887649463
15,1751.5975967646316,1859.735145385402,105.09467371529564,1751.5975967646316,2223.2089021796824,33,0.030303030303030304,0.030303030303030304,14.19267400004901,1579.2116473000497,1,0.0
16,1751.5975967646316,1783.8671761818664,53.687756551136424,1751.5975967646316,1895.8391821300504,33,0.030303030303030304,0.030303030303030304,27.34043099998962,1606.5538786000106,2,0.0
17,1751.5975967646316,1755.9732538106025,14.436245090542712,1751.5975967646316,1815.989783508641,33,0.030303030303030304,0.030303030303030304,12.557314499979839,1619.1131113000447,3,0.0
18,1751.5975967646316,1752.7180174128237,3.595655660041561,1751.5975967646316,1766.8399436174745,33,0.030303030303030304,0.030303030303030304,0.00032519991509616375,1619.1153970999876,4,0.0
19,1751.5975967646316,1758.4438030111367,26.968048592289637,1751.5975967646316,1875.7877722362398,33,0.030303030303030304,0.030303030303030304,6.273928700014949,1625.3915113999974,5,0.0
