iter,T_best,best_perplexity,T_current,current_fitness,strategy,temperature,improvement,step_time,cum_time,no_improvement_count
1,33,1737.4066471639176,2,1884.15381088694,transformer,0.95,False,1.937500201165676e-05,0.00011154200183227658,1
2,33,1737.4066471639176,2,1884.15381088694,transformer,0.9025,False,8.749993867240846e-06,0.0003398340049898252,2
3,33,1737.4066471639176,2,1884.15381088694,transformer,0.8573749999999999,False,5.790992872789502e-06,0.00041645900637377053,3
