iter,T_best,best_perplexity,T_current,current_fitness,strategy,temperature,improvement,step_time,cum_time,no_improvement_count
0,115,10413.79982140497,115,10413.79982140497,initial,1.0,True,0.00044319999869912863,0.00044430000707507133,0
1,2,2134.7602765168094,2,2134.7602765168094,transformer,0.95,True,4.429998807609081e-05,0.0004921000218018889,0
2,2,2134.7602765168094,553,3.57049515624924e+18,transformer,0.9025,False,44.397957999957725,44.39903349999804,1
3,2,2134.7602765168094,439,10249328145105.082,transformer,0.8573749999999999,False,33.109518000041135,77.5090073000174,2
4,2,2134.7602765168094,354,4362041523.837106,transformer,0.8145062499999999,False,25.803184299962595,103.31263499998022,3
5,2,2134.7602765168094,430,4376018809530.8174,exploration,0.7737809374999999,False,31.924916799995117,135.2380079999566,4
6,2,2134.7602765168094,2,2134.7602765168094,transformer,0.7350918906249998,False,3.8100057281553745e-05,135.23846360004973,5
7,2,2134.7602765168094,967,2.026768438326417e+46,exploration,0.6983372960937497,False,82.40908779995516,217.64786539995112,6
8,2,2134.7602765168094,671,2.1160656302030942e+25,transformer,0.6634204312890623,False,52.0172114999732,269.665793400025,7
9,2,2134.7602765168094,2,2134.7602765168094,transformer,0.6302494097246091,False,5.7299970649182796e-05,269.6663282000227,8
10,2,2134.7602765168094,249,2401013.7702479716,transformer,0.5987369392383786,False,19.44536880007945,289.11237770004664,9
11,2,2134.7602765168094,2,2134.7602765168094,transformer,0.5688000922764596,False,3.6800047382712364e-05,289.11283019999973,10
12,2,2134.7602765168094,528,1.751047525078828e+17,exploration,0.5403600876626365,False,40.65340940002352,329.7665466000326,11
13,2,2134.7602765168094,2,2134.7602765168094,transformer,0.5133420832795047,False,4.0400074794888496e-05,329.76705250004306,12
14,2,2134.7602765168094,385,66327396229.782265,exploration,0.48767497911552943,False,29.36161339993123,359.1291395999724,13
15,2,2134.7602765168094,2,2134.7602765168094,transformer,0.46329123015975293,False,3.550003748387098e-05,359.1295745000243,14
16,2,2134.7602765168094,333,818500445.1506935,transformer,0.44012666865176525,False,25.19018519995734,384.3201762000099,15
17,2,2134.7602765168094,2,2134.7602765168094,transformer,0.41812033521917696,False,3.6199926398694515e-05,384.3206268999493,16
18,2,2134.7602765168094,862,1.5554970000652742e+38,exploration,0.3972143184582181,False,71.47333840001374,455.79430099995807,17
19,2,2134.7602765168094,2,2134.7602765168094,transformer,0.37735360253530714,False,5.64999645575881e-05,455.7948716999963,18
20,2,2134.7602765168094,102,7515.6300215570245,exploration,0.35848592240854177,False,1.3699987903237343e-05,455.7952382999938,19
