individual_id,T,alpha,eta,fitness
0,733,0.001364256480218281,0.001364256480218281,2.0847704032798497e+29
1,811,0.0012330456226880395,0.0012330456226880395,3.725808888727097e+34
2,133,0.007518796992481203,0.007518796992481203,16776.090379483834
3,355,0.0028169014084507044,0.0028169014084507044,4413282199.831941
4,777,0.001287001287001287,0.001287001287001287,1.4007534886374259e+32
5,115,0.008695652173913044,0.008695652173913044,9975.494413404804
6,452,0.0022123893805309734,0.0022123893805309734,38691715826529.36
7,940,0.0010638297872340426,0.0010638297872340426,1.1064651704644811e+44
8,879,0.0011376564277588168,0.0011376564277588168,2.3887308673270714e+39
9,345,0.002898550724637681,0.002898550724637681,2158351184.7405677
10,576,0.001736111111111111,0.001736111111111111,5.840159055788238e+19
11,153,0.006535947712418301,0.006535947712418301,31007.48066626602
12,950,0.0010526315789473684,0.0010526315789473684,6.362429955178686e+44
13,602,0.0016611295681063123,0.0016611295681063123,1.6743387057850994e+21
14,162,0.006172839506172839,0.006172839506172839,37043.077067958606
15,238,0.004201680672268907,0.004201680672268907,1402999.2742888846
16,422,0.002369668246445498,0.002369668246445498,2041674134082.1516
17,511,0.0019569471624266144,0.0019569471624266144,2.3402905513782776e+16
18,660,0.0015151515151515152,0.0015151515151515152,4.271692087980549e+24
19,285,0.0035087719298245615,0.0035087719298245615,25619007.97258592
