iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,9975.494413404804,3.734459506662912e+43,1.394911153930523e+44,9975.494413404804,6.362429955178686e+44,115,0.008695652173913044,0.008695652173913044,0.0,0.0,0,0.0
0,9975.494413404804,2.755917114916365e+22,1.1921126096900047e+23,9975.494413404804,5.471750967196249e+23,115,0.008695652173913044,0.008695652173913044,339.26398559997324,1141.85644220002,1,0.0
1,9975.494413404804,24845.598107659323,9947.244509415528,9975.494413404804,36623.23948796632,115,0.008695652173913044,0.008695652173913044,46.786911400035024,1188.6468771999935,2,0.0
2,9975.494413404804,17869.91047803536,8461.668587353171,9975.494413404804,47291.82841030169,115,0.008695652173913044,0.008695652173913044,79.1245541999815,1267.7733566000825,3,0.0
3,7413.514302232245,11627.173874847049,3350.3935028616306,7413.514302232245,23845.388721428484,101,0.009900990099009901,0.009900990099009901,40.830099600018,1308.605295700021,0,25.682738168143704
4,7413.514302232245,9522.58803410806,1066.489139742617,7413.514302232245,10525.38107186919,101,0.009900990099009901,0.009900990099009901,0.000528800068423152,1308.6076423000777,1,0.0
5,7413.514302232245,7901.988438319633,978.411574793277,7413.514302232245,9975.494413404804,101,0.009900990099009901,0.009900990099009901,0.00022369995713233948,1308.609498900012,2,0.0
6,6572.671861179895,7367.994242531999,259.50476003046106,6572.671861179895,7961.34144200023,97,0.010309278350515464,0.010309278350515464,28.01446560001932,1336.6255006000865,0,11.342022241721022
7,6572.671861179895,7256.518641438364,316.95903697424814,6572.671861179895,7413.514302232245,97,0.010309278350515464,0.010309278350515464,0.0004493999294936657,1336.6279554000357,1,0.0
8,6389.938876520264,6779.594767855937,300.615153961473,6389.938876520264,7413.514302232245,93,0.010752688172043012,0.010752688172043012,17.864944000029936,1354.4948063000338,0,2.7801933295788768
9,4297.861224765208,7067.813946129357,2468.5587795106785,4297.861224765208,14669.980897990496,65,0.015384615384615385,0.015384615384615385,46.975180199951865,1401.4716451000422,0,32.74018253042082
10,4297.861224765208,5973.481342814791,1892.4623409756903,4297.861224765208,13099.401416039002,65,0.015384615384615385,0.015384615384615385,18.195107499952428,1419.6686971000163,1,0.0
11,4297.861224765208,4831.029467266379,910.3716420436496,4297.861224765208,6796.1284095116725,65,0.015384615384615385,0.015384615384615385,0.0003986998926848173,1419.671141400002,2,0.0
12,4042.507601424325,4371.572966158108,440.3899369784657,4042.507601424325,6264.152334156844,68,0.014705882352941176,0.014705882352941176,14.396499300026335,1434.069092700025,0,5.94141155301805
13,2872.4245588840813,4296.157066247926,680.4666237173693,2872.4245588840813,6928.680906708856,31,0.03225806451612903,0.03225806451612903,14.5681013999274,1448.6390503000002,0,28.944485896030976
14,2777.152203013924,3995.4147083102325,785.2994693999748,2777.152203013924,6523.149363037109,27,0.037037037037037035,0.037037037037037035,27.022264000028372,1475.6634452000726,0,3.3167922748568204
15,2196.267125075375,3555.8291943219547,1135.5114255100345,2196.267125075375,6389.938876520264,4,0.25,0.25,16.55395720002707,1492.2194491000846,0,20.91657336274689
16,2176.7476723799523,2801.211307094099,908.5824130772454,2176.7476723799523,6264.152334156844,2,0.5,0.5,9.264077600091696,1501.4854741001036,0,0.888755856360275
17,2167.3620108146356,2291.2530594303344,203.44753399089694,2167.3620108146356,2777.152203013924,3,0.3333333333333333,0.3333333333333333,13.050536600057967,1514.5380777000682,0,0.43117820611035085
18,2167.3620108146356,2207.5446152868294,65.76150363626586,2167.3620108146356,2395.432006622446,3,0.3333333333333333,0.3333333333333333,11.151958800037391,1525.6921762001002,1,0.0
19,2167.3620108146356,2180.2218115767228,30.826132606225272,2167.3620108146356,2311.1819577077868,3,0.3333333333333333,0.3333333333333333,0.0004563999827951193,1525.6946889000246,2,0.0
