iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,1785.3303492923615,71487085827851.14,217828612200262.38,1785.3303492923615,886002604509959.8,33,0.030303030303030304,0.030303030303030304,0.0,0.0,0,0.0
0,1760.345103648259,9466230054.28767,41190809910.44131,1760.345103648259,189012680024.12082,31,0.03225806451612903,0.03225806451612903,300.42890425000223,1082.6703834579966,0,1.399474649271807
1,1741.64983974384,189983.73121903694,819622.1802597864,1741.64983974384,3762633.687591202,19,0.05263157894736842,0.05263157894736842,95.42912495799828,1178.100984165998,0,1.0620226605381962
2,1723.5414260627683,1758.6367898377623,35.25691018104402,1723.5414260627683,1891.7515701531988,17,0.058823529411764705,0.058823529411764705,10.215125249989796,1188.317024207994,0,1.0397275771423142
3,1718.0695865545738,1751.5252782868126,42.76684355923684,1718.0695865545738,1871.3272077545362,8,0.125,0.125,6.168055750007625,1194.4859300410026,1,0.3174765297457527
4,1716.4331652420015,1728.9806670277856,9.03947785652154,1716.4331652420015,1741.64983974384,9,0.1111111111111111,0.1111111111111111,6.261022042002878,1200.7477104999998,2,0.09524767363201082
5,1716.4331652420015,1725.3339351904974,16.749647065837582,1716.4331652420015,1788.8670275153595,9,0.1111111111111111,0.1111111111111111,3.1347800420044223,1203.8832551660016,3,0.0
6,1712.357383931367,1717.6663659764333,3.914916683063879,1712.357383931367,1732.1136926938154,10,0.1,0.1,3.09283808300097,1206.977022291001,4,0.23745645290300965
7,1684.905260661318,1713.8378246853085,6.864229314369468,1684.905260661318,1716.4331652420015,13,0.07692307692307693,0.07692307692307693,3.080576166001265,1210.0583413749991,0,1.603177206327235
8,1684.905260661318,1711.0950020452965,11.735146454445513,1684.905260661318,1727.2147063446134,13,0.07692307692307693,0.07692307692307693,6.05800299999828,1216.117162249997,1,0.0
9,1679.3090664465396,1702.9587302728028,13.957888739006448,1679.3090664465396,1718.0695865545738,11,0.09090909090909091,0.09090909090909091,3.072495250002248,1219.1905455829983,2,0.332137025471794
10,1679.3090664465396,1693.036876220423,18.082610671755724,1679.3090664465396,1746.3929151212858,11,0.09090909090909091,0.09090909090909091,3.2182681249978486,1222.4095719999896,3,0.0
11,1679.3090664465396,1687.9542472672372,13.183596552054533,1679.3090664465396,1726.0783244324184,11,0.09090909090909091,0.09090909090909091,0.000144959005410783,1222.4105799999961,4,0.0
12,1679.3090664465396,1688.1661243504816,17.205589795107883,1679.3090664465396,1728.2001534212254,11,0.09090909090909091,0.09090909090909091,0.00013062500511296093,1222.4114227909886,5,0.0
