iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
10,2153.8596737516223,5.2415656255002044e+42,5.648767092653095e+43,2153.8596737516223,6.91452068587036e+44,3,0.3333333333333333,0.3333333333333333,0.0,0.001,8.365125199998147,1591.2503043999968,9,0.0,380.61292247696247,11898.33853036984,7365.398814662571,22192.674196821743,187.67723425984315,0.002721861843220179,0.0013421283363047093
11,2153.8596737516223,4.858036433390433e+42,5.43989230267058e+43,2153.8596737516223,6.91452068587036e+44,3,0.3333333333333333,0.3333333333333333,0.0,0.0071706677138310745,10.581306699998095,1601.8379636000027,10,0.0,27806.69889657369,695497.6567484888,4564.693328480503,43026.64866230384,9329.132373203429,0.0029806307579485704,0.001000000000077068
12,2153.8596737516223,4.526806676568358e+42,5.252595247294624e+43,2153.8596737516223,6.91452068587036e+44,3,0.3333333333333333,0.3333333333333333,0.0,0.008415633147565438,51.38509740000154,1653.228403699999,11,0.0,36026.67526175165,41412.520219311526,432.79529715397206,1031.5179992084145,21775.376693933613,0.01186364400336505,0.007170667717807811
13,2153.8596737516223,4.2378615695533566e+42,5.083399808900543e+43,2153.8596737516223,6.91452068587036e+44,3,0.3333333333333333,0.3333333333333333,0.0,0.001,32.41563589999714,1685.6498124999998,12,0.0,13382.565465886939,11695.824644768214,4013.9468959193673,22973.367188586835,8736.587782868335,0.012890932287648598,0.008415633106382051
14,2153.8596737516223,3.9835898753801554e+42,4.929566465883923e+43,2153.8596737516223,6.91452068587036e+44,3,0.3333333333333333,0.3333333333333333,0.0,0.001,25.518077900000208,1711.173558399998,13,0.0,4.8559103086693165,1851.0334209489047,37963.90347073489,618076.9896451548,18.542154097709496,0.00026188490724765985,0.0010000145680681772
15,2153.8596737516223,3.7581036560190145e+42,4.788903051983251e+43,2153.8596737516223,6.91452068587036e+44,3,0.3333333333333333,0.3333333333333333,0.0,0.001733118639608958,5.541854299997794,1716.7210064000028,14,0.0,19113.596164402206,219839.29747282108,1318.0730850683856,21149.772781239386,4806.20351763292,0.0039768595096397385,0.0010000000004732423
16,2153.8596737516223,3.556776674446567e+42,4.659631732557773e+43,2153.8596737516223,6.91452068587036e+44,3,0.3333333333333333,0.3333333333333333,0.0,0.001,28.448831900001096,1745.1752904000023,15,0.0,20612.861295688934,78616.69596035323,9085.878859430737,108562.02321404063,6218.996559153877,0.00574442095077081,0.0017331186413814743
17,2153.8596737516223,3.375923623203521e+42,4.540293471518422e+43,2153.8596737516223,6.91452068587036e+44,3,0.3333333333333333,0.3333333333333333,0.0,0.001,7.645117899999605,1752.8263996000023,16,0.0,6792.327453482132,6060.527953355114,254.13649834317368,27873.88243296937,1520.0268680292497,0.004468557494805245,0.0009999999457231219
18,2153.8596737516223,3.212572480145286e+42,4.4296781096610996e+43,2153.8596737516223,6.91452068587036e+44,3,0.3333333333333333,0.3333333333333333,0.0,0.001,0.00044809999963035807,1752.8325305000035,17,0.0,7934.201504658796,17449.433299938504,4626.247099147176,8111.61357866262,1782.7106955008583,0.0044506388639717846,0.0009999999839263119
19,2153.8596737516223,3.064299904138581e+42,4.326772316616188e+43,2153.8596737516223,6.91452068587036e+44,3,0.3333333333333333,0.3333333333333333,0.0,0.001,0.00045149999641580507,1752.8393171999996,18,0.0,4385.030467657324,32422.170276653545,18136.87926074446,80940.97318249266,1032.7409824859685,0.004246011867428184,0.000999999985067209
