iter,T_best,best_perplexity,T_current,current_fitness,strategy,temperature,improvement,step_time,cum_time,no_improvement_count
0,115,2855.7141005290846,115,2855.7141005290846,initial,1.0,True,0.00045199994929134846,0.00045309995766729116,0
1,13,1562.3306641905403,13,1562.3306641905403,transformer,0.95,True,5.489116200013086,5.489572099992074,0
2,13,1562.3306641905403,407,4108501.3534922586,transformer,0.9025,False,41.01606850000098,46.50649069994688,1
3,13,1562.3306641905403,232,18640.08297473511,exploration,0.8573749999999999,False,22.969491399941035,69.47652619995642,2
4,13,1562.3306641905403,232,18640.08297473511,exploration,0.8145062499999999,False,1.6400008462369442e-05,69.47692659997847,3
5,11,1523.961226801544,11,1523.961226801544,exploration,0.7737809374999999,True,5.244003799976781,74.72122659999877,0
6,11,1523.961226801544,795,4096486542676834.0,exploration,0.7350918906249998,False,84.87655100005213,159.5980956000276,1
7,11,1523.961226801544,488,140393084.95976928,transformer,0.6983372960937497,False,48.7419266999932,208.34046440001111,2
8,2,1327.5903612930183,2,1327.5903612930183,transformer,0.6634204312890623,True,3.890006337314844e-05,208.34088130004238,0
9,2,1327.5903612930183,2,1327.5903612930183,transformer,0.6302494097246091,False,2.319994382560253e-05,208.34122469997965,1
10,2,1327.5903612930183,2,1327.5903612930183,transformer,0.5987369392383786,False,1.7200014553964138e-05,208.34177299996372,2
11,2,1327.5903612930183,570,6872194023.269826,transformer,0.5688000922764596,False,59.563643100089394,267.9060878000455,3
12,2,1327.5903612930183,525,766945114.137031,exploration,0.5403600876626365,False,54.19323199999053,322.0997704999754,4
13,2,1327.5903612930183,98,2351.9202706975775,exploration,0.5133420832795047,False,1.7000013031065464e-05,322.10023119999096,5
14,2,1327.5903612930183,324,226243.63567992422,exploration,0.48767497911552943,False,31.873080299934372,353.9737288999604,6
15,2,1327.5903612930183,642,391752182679.7504,exploration,0.46329123015975293,False,66.94058870000299,420.9147551000351,7
16,2,1327.5903612930183,28,1597.7744643929493,transformer,0.44012666865176525,False,6.217489999951795,427.13261179998517,8
17,2,1327.5903612930183,397,2855092.216157284,exploration,0.41812033521917696,False,39.15490759990644,466.28780289995484,9
18,2,1327.5903612930183,489,133568949.45253552,exploration,0.3972143184582181,False,48.54238080000505,514.8306090999395,10
19,2,1327.5903612930183,2,1327.5903612930183,transformer,0.37735360253530714,False,5.150004290044308e-05,514.8311198999872,11
20,2,1327.5903612930183,767,670278949772118.9,exploration,0.35848592240854177,False,80.71309330000076,595.5445476999739,12
