T,fitness
733,1.7255065813062006e+29
811,3.3031295307789496e+34
133,15175.066533957055
355,5482617153.7069435
777,1.5825431415138633e+32
115,9583.152346625378
452,40071595483444.28
940,9.449407721979912e+43
879,2.3704763407401943e+39
345,1979559440.2781205
576,6.064130160518613e+19
153,27809.29776439903
950,6.088502444932736e+44
602,1.7260678957056868e+21
162,39777.982764680586
238,1369735.9073307572
422,2010845059894.3254
511,2.7536363209754852e+16
660,4.2838867947661964e+24
285,24318886.623005882
2,2217.4871200165826
772,7.028039540329275e+31
737,3.2420166953178066e+29
2,2217.4871200165826
2,2217.4871200165826
115,9583.152346625378
127,13444.585449610546
239,1366617.9253802854
183,97454.60114636608
179,73154.04626347059
198,175670.40056985331
181,81317.04730063817
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
21,2508.7699856788945
2,2217.4871200165826
2,2217.4871200165826
17,2379.7520930342043
39,3200.213638924624
2,2217.4871200165826
32,2700.137610328811
2,2217.4871200165826
6,2137.3116055573764
2,2217.4871200165826
21,2508.7699856788945
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
44,3301.4567047060054
2,2217.4871200165826
7,2163.743787685663
2,2217.4871200165826
12,2283.476251139806
6,2137.3116055573764
18,2399.5387786169654
29,2669.5360843137214
26,2643.4353932737463
39,3200.213638924624
21,2508.7699856788945
2,2217.4871200165826
14,2379.6944273043473
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
7,2163.743787685663
2,2217.4871200165826
2,2217.4871200165826
26,2643.4353932737463
2,2217.4871200165826
15,2298.5901304833246
2,2217.4871200165826
2,2217.4871200165826
20,2454.7826425571525
33,2864.1243127699636
69,4053.171078650573
49,3347.0652061272513
6,2137.3116055573764
35,2833.288871961941
48,3241.069902199625
4,2137.306919580723
5,2165.200613662372
2,2217.4871200165826
2,2217.4871200165826
16,2354.7464032904018
41,3132.362290537858
5,2165.200613662372
6,2137.3116055573764
2,2217.4871200165826
6,2137.3116055573764
57,3674.2054140411947
3,2252.3425177243053
21,2508.7699856788945
2,2217.4871200165826
18,2399.5387786169654
2,2217.4871200165826
2,2217.4871200165826
11,2249.208376542892
2,2217.4871200165826
48,3241.069902199625
31,2705.0542039123557
6,2137.3116055573764
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
20,2454.7826425571525
2,2217.4871200165826
2,2217.4871200165826
59,3717.300169392518
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
5,2165.200613662372
14,2379.6944273043473
2,2217.4871200165826
39,3200.213638924624
3,2252.3425177243053
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
5,2165.200613662372
45,3100.4351596056667
2,2217.4871200165826
2,2217.4871200165826
6,2137.3116055573764
2,2217.4871200165826
40,2974.7668729657275
2,2217.4871200165826
9,2162.8411139916525
2,2217.4871200165826
2,2217.4871200165826
15,2298.5901304833246
25,2575.813156024075
39,3200.213638924624
6,2137.3116055573764
2,2217.4871200165826
6,2137.3116055573764
181,81317.04730063817
2,2217.4871200165826
104,8002.638518905919
2,2217.4871200165826
86,5559.38394671764
2,2217.4871200165826
14,2379.6944273043473
2,2217.4871200165826
43,3058.694934331224
2,2217.4871200165826
4,2137.306919580723
16,2354.7464032904018
2,2217.4871200165826
17,2379.7520930342043
2,2217.4871200165826
2,2217.4871200165826
15,2298.5901304833246
2,2217.4871200165826
2,2217.4871200165826
23,2665.1598537039963
15,2298.5901304833246
2,2217.4871200165826
51,3476.2827722628153
5,2165.200613662372
38,2873.0445861309645
2,2217.4871200165826
2,2217.4871200165826
44,3301.4567047060054
73,4449.593829197448
2,2217.4871200165826
2,2217.4871200165826
13,2328.7484676644594
2,2217.4871200165826
2,2217.4871200165826
97,6584.640060717654
5,2165.200613662372
14,2379.6944273043473
3,2252.3425177243053
5,2165.200613662372
2,2217.4871200165826
13,2328.7484676644594
2,2217.4871200165826
62,3875.542992512673
50,3234.93590419089
2,2217.4871200165826
2,2217.4871200165826
25,2575.813156024075
4,2137.306919580723
3,2252.3425177243053
2,2217.4871200165826
2,2217.4871200165826
27,2742.246312947184
3,2252.3425177243053
2,2217.4871200165826
4,2137.306919580723
6,2137.3116055573764
18,2399.5387786169654
2,2217.4871200165826
2,2217.4871200165826
6,2137.3116055573764
2,2217.4871200165826
22,2509.8024224630553
125,12072.092069730837
68,4287.241907101533
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
19,2455.690528406118
2,2217.4871200165826
9,2162.8411139916525
15,2298.5901304833246
2,2217.4871200165826
2,2217.4871200165826
55,3476.3988398575243
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
29,2669.5360843137214
17,2379.7520930342043
6,2137.3116055573764
2,2217.4871200165826
17,2379.7520930342043
72,4201.275365071075
14,2379.6944273043473
9,2162.8411139916525
2,2217.4871200165826
27,2742.246312947184
2,2217.4871200165826
93,6471.645233007294
53,3547.8253892260595
2,2217.4871200165826
5,2165.200613662372
20,2454.7826425571525
2,2217.4871200165826
12,2283.476251139806
2,2217.4871200165826
14,2379.6944273043473
2,2217.4871200165826
2,2217.4871200165826
39,3200.213638924624
2,2217.4871200165826
43,3058.694934331224
2,2217.4871200165826
5,2165.200613662372
2,2217.4871200165826
2,2217.4871200165826
58,3716.647867729425
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
15,2298.5901304833246
2,2217.4871200165826
2,2217.4871200165826
2,2217.4871200165826
25,2575.813156024075
5,2165.200613662372
