iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
9,2137.306919580723,5.0239049444476696e+42,5.183036919537487e+43,2137.306919580723,6.088502444932736e+44,4,0.25,0.25,0.0,0.013453055613731522,18.31609369999933,1455.2887371000033,4,0.0,5760.1747949556075,40821.677289273786,8783.664458870204,46282.87224184416,1351.1617989348606,0.004263127331940409,0.0010000000090652059
10,2137.306919580723,4.6272808698860114e+42,4.976082057418979e+43,2137.306919580723,6.088502444932736e+44,4,0.25,0.25,0.0,0.0022588554181866933,31.976829899998847,1487.272575199997,5,0.0,224267.993551431,801691.1703807195,5099.4110801856505,18418.479174469132,213222.66268570407,0.014149948938938603,0.013453055613770956
11,2137.306919580723,4.2886993428211816e+42,4.792087662822302e+43,2137.306919580723,6.088502444932736e+44,4,0.25,0.25,0.0,0.001,14.616931299999123,1501.8952317000003,6,0.0,310.3531205468755,9782.656897434348,14274.30632101587,96046.1441411365,244.35428277474344,0.0028689606742682726,0.002258854945707561
12,2137.306919580723,3.9962880239924644e+42,4.627100106069255e+43,2137.306919580723,6.088502444932736e+44,4,0.25,0.25,0.0,0.001,34.60659869999654,1536.5074139999997,7,0.0,45451.55280197484,985985.415249871,81231.9796794771,3209242.5233228393,14160.15322784003,0.0032098206898341494,0.0010000000000358175
13,2137.306919580723,3.7412058096950734e+42,4.478057532222301e+43,2137.306919580723,6.088502444932736e+44,4,0.25,0.25,0.0,0.001,17.98951030000171,1554.5026741999973,8,0.0,609.7911711874124,21977.438121232597,31929.602548110557,480811.1525606294,258.63725211926226,0.0023577082039313107,0.00099999991203641
14,2137.306919580723,3.516733461113369e+42,4.3425468794674886e+43,2137.306919580723,6.088502444932736e+44,4,0.25,0.25,0.0,0.004218824031447567,6.986162699999113,1561.4943280000007,9,0.0,2656.5959982134195,26451.372616479734,507.1324351040587,38147.85612860567,650.2662185350796,0.00408539752250601,0.000999999970930778
15,2137.306919580723,3.317673076522046e+42,4.2186372009826453e+43,2137.306919580723,6.088502444932736e+44,4,0.25,0.25,0.0,0.001,34.85082590000093,1596.3506361000036,10,0.0,64176.13510750051,597820.3572893421,287.1710522315263,47123.51663031007,38792.75418732402,0.006979340000699132,0.00421882403153856
16,2137.306919580723,3.1399405902797933e+42,4.104762499800485e+43,2137.306919580723,6.088502444932736e+44,4,0.25,0.25,0.0,0.001,8.833856400000514,1605.189861699997,11,0.0,13550.133503175573,217294.1066326456,2921.3362115901455,68004.74615475068,3728.548052323047,0.0036341582066233293,0.001000000000617161
17,2137.306919580723,2.9802825941638716e+42,3.999637583953996e+43,2137.306919580723,6.088502444932736e+44,4,0.25,0.25,0.0,0.001,30.55413309999858,1635.7496302,12,0.0,28444.8064285917,734434.6226244755,91917.71258072139,3038494.172123206,9715.718021971692,0.0029277101665811703,0.0010000000000700785
18,2137.306919580723,2.83607537186562e+42,3.902196479398904e+43,2137.306919580723,6.088502444932736e+44,4,0.25,0.25,0.0,0.001,0.0005296000017551705,1635.755733099999,13,0.0,1368.1231348892516,36152.58551877877,13778.18766438721,39046.70361177183,473.5925732754654,0.0028888188119128165,0.0009999999707969776
19,2137.306919580723,2.7051795854718222e+42,3.8115465856619325e+43,2137.306919580723,6.088502444932736e+44,4,0.25,0.25,0.0,0.001,9.07847860000038,1644.8406041999988,14,0.0,16931.187473336897,323404.44277695834,1809.1539538449601,52219.20136276672,4979.200955595901,0.003400382435714849,0.0010000000003105175
