T,fitness
733,1.7255065813062006e+29
811,3.3031295307789496e+34
133,15175.066533957055
355,5482617153.7069435
777,1.5825431415138633e+32
115,9583.152346625378
452,40071595483444.28
940,9.449407721979912e+43
879,2.3704763407401943e+39
345,1979559440.2781205
576,6.064130160518613e+19
153,27809.29776439903
950,6.088502444932736e+44
602,1.7260678957056868e+21
162,39777.982764680586
238,1369735.9073307572
422,2010845059894.3254
511,2.7536363209754852e+16
660,4.2838867947661964e+24
285,24318886.623005882
