iteration,run_0_best_perplexity,run_0_T_best,run_0_step_time,run_1_best_perplexity,run_1_T_best,run_1_step_time,run_2_best_perplexity,run_2_T_best,run_2_step_time,run_3_best_perplexity,run_3_T_best,run_3_step_time,run_4_best_perplexity,run_4_T_best,run_4_step_time,run_5_best_perplexity,run_5_T_best,run_5_step_time,run_6_best_perplexity,run_6_T_best,run_6_step_time,run_7_best_perplexity,run_7_T_best,run_7_step_time,run_8_best_perplexity,run_8_T_best,run_8_step_time,run_9_best_perplexity,run_9_T_best,run_9_step_time
0,2584.7718127072626,115.0,27.485198999987915,2509.131962596967,115.0,74.279221600038,2647.034019970684,115,0.0003738000523298,2598.725847548679,115,0.0005520000122487,2565.1186599591947,115,0.00032510003075,2621.0336264019356,115,0.000412099994719,2705.046576235523,115,0.0004271999932825,2620.6517503158734,115,0.00044740003068,2597.6310371717323,115,0.0004672000650316,2591.729445865604,115,0.000548499985598
1,2204.5783764743187,92.0,3.680004738271237e-05,2509.131962596967,115.0,5.510007031261921e-05,1704.5625342185272,13,4.68471500009764,2598.725847548679,115,52.370129699935205,2565.1186599591947,115,33.433690699981526,1852.8517395665883,2,4.1499966755509377e-05,1858.316654099508,2,3.490003291517496e-05,2620.6517503158734,115,45.367433100007474,1884.4330247036628,2,4.47999918833375e-05,2591.729445865604,115,52.76549180003349
2,2204.5783764743187,92.0,81.09920799999963,1856.7596790521393,2.0,4.302164499997161,1704.5625342185272,13,40.76388149999548,2598.725847548679,115,31.48446059995331,2565.1186599591947,115,1.7300015315413475e-05,1852.8517395665883,2,56.84418609994464,1858.316654099508,2,1.7300015315413475e-05,2005.2338328681892,2,5.4848444000817835,1884.4330247036628,2,3.1100003980100155e-05,1857.652337838184,46,7.394719799980521
3,2204.5783764743187,92.0,80.6265274999896,1855.730116114228,40.0,6.5840229000896215,1704.5625342185272,13,23.56741489993874,2598.725847548679,115,4.309997893869877e-05,2565.1186599591947,115,49.99928530002944,1852.8517395665883,2,44.01205349992961,1858.316654099508,2,1.5199999324977398e-05,2005.2338328681892,2,3.66999302059412e-05,1884.4330247036628,2,3.0399998649954796e-05,1857.652337838184,46,15.625544999958947
4,2204.5783764743187,92.0,27.804648200049996,1855.730116114228,40.0,3.42000275850296e-05,1704.5625342185272,13,2.4799956008791924e-05,2598.725847548679,115,20.197154300054535,2565.1186599591947,115,37.36665039998479,1852.8517395665883,2,35.00197079998907,1858.316654099508,2,91.68165879999287,2005.2338328681892,2,20.80367080005817,1884.4330247036628,2,35.70429159991909,1857.652337838184,46,51.3013740000315
5,2204.5783764743187,92.0,55.46464959997684,1855.730116114228,40.0,25.529206699924543,1704.5625342185272,13,4.494645099970512,2598.725847548679,115,14.161158700007944,1855.429313826136,2,3.270001616328955e-05,1852.8517395665883,2,42.5634608999826,1858.316654099508,2,35.020753099932335,2005.2338328681892,2,71.76174590003211,1884.4330247036628,2,64.14401569997426,1857.652337838184,46,3.130000550299883e-05
6,2204.5783764743187,92.0,22.15892509999685,1675.1231684104946,9.0,4.858997700037435,1704.5625342185272,13,84.81265320000239,1850.5327699934464,2,4.621640799916349,1855.429313826136,2,86.45876899990253,1852.8517395665883,2,3.930006641894579e-05,1858.316654099508,2,4.820001777261496e-05,2005.2338328681892,2,86.97967799997423,1884.4330247036628,2,1.7400016076862812e-05,1857.652337838184,46,16.68017350009177
7,2204.5783764743187,92.0,64.0333184999181,1675.1231684104946,9.0,15.637020100024529,1704.5625342185272,13,49.074861800065264,1850.5327699934464,2,3.999995533376932e-05,1855.429313826136,2,13.355031699989922,1852.8517395665883,2,106.08060860005207,1858.316654099508,2,36.08183290006127,2005.2338328681892,2,60.77320850000251,1884.4330247036628,2,2.5300076231360435e-05,1857.652337838184,46,3.430002834647894e-05
8,2204.5783764743187,92.0,20.111312100081705,1675.1231684104946,9.0,63.00511849997565,1704.5625342185272,13,5.284254499943927,1850.5327699934464,2,90.43651739996858,1855.429313826136,2,0.0001383000053465,1852.8517395665883,2,69.65510079998057,1858.316654099508,2,58.880933800013736,2005.2338328681892,2,4.079996142536402e-05,1884.4330247036628,2,44.63508129992988,1703.291034930608,8,4.718178700073622
9,2204.5783764743187,92.0,3.460003063082695e-05,1675.1231684104946,9.0,37.55294500000309,1704.5625342185272,13,3.599992487579584e-05,1850.5327699934464,2,4.329998046159744e-05,1855.429313826136,2,2.5999965146183968e-05,1852.8517395665883,2,5.350005812942982e-05,1858.316654099508,2,3.899994771927595e-05,2005.2338328681892,2,39.315658800071105,1884.4330247036628,2,9.637306699994951,1703.291034930608,8,3.680004738271237e-05
10,1923.1254325425125,63.0,2.3700064048171043e-05,1675.1231684104946,9.0,3.50000336766243e-05,1704.5625342185272,13,2.859998494386673e-05,1850.5327699934464,2,94.28312050004024,1855.429313826136,2,2.110004425048828e-05,1852.8517395665883,2,24.909906600019895,1858.316654099508,2,24.848898299969733,2005.2338328681892,2,3.930006641894579e-05,1884.4330247036628,2,3.630004357546568e-05,1703.291034930608,8,2.859998494386673e-05
11,1923.1254325425125,63.0,54.11660870001651,1675.1231684104946,9.0,90.91927439998835,1704.5625342185272,13,58.15582089999225,1850.5327699934464,2,6.229989230632782e-05,1855.429313826136,2,1.6700010746717453e-05,1852.8517395665883,2,3.4800032153725624e-05,1858.316654099508,2,1.5700003132224083e-05,2005.2338328681892,2,2.6900088414549828e-05,1884.4330247036628,2,2.6999972760677338e-05,1703.291034930608,8,85.19510530005209
12,1923.1254325425125,63.0,32.84049390000291,1675.1231684104946,9.0,6.46000262349844e-05,1704.5625342185272,13,53.14077759999782,1850.5327699934464,2,41.88810499990359,1855.429313826136,2,31.42478330002632,1852.8517395665883,2,53.200980599969625,1858.316654099508,2,56.93464750004932,2005.2338328681892,2,15.242980499984697,1884.4330247036628,2,34.51935750001576,1703.291034930608,8,5.989999044686556e-05
13,1871.2338458807023,2.0,3.790005575865507e-05,1675.1231684104946,9.0,14.096086600096896,1704.5625342185272,13,2.329994458705187e-05,1850.5327699934464,2,1.759990118443966e-05,1855.429313826136,2,3.23000131174922e-05,1852.8517395665883,2,4.2499974370002747e-05,1858.316654099508,2,23.68472020002082,2005.2338328681892,2,3.320001997053623e-05,1884.4330247036628,2,7.940002251416445e-05,1703.291034930608,8,2.5000073947012424e-05
14,1871.2338458807023,2.0,22.938763799960725,1675.1231684104946,9.0,19.06660260003991,1704.5625342185272,13,31.891358599998057,1850.5327699934464,2,3.0800001695752144e-05,1855.429313826136,2,8.99266119999811,1852.8517395665883,2,37.52437220001593,1858.316654099508,2,64.66227640002035,2005.2338328681892,2,42.48589869996067,1884.4330247036628,2,3.430002834647894e-05,1703.291034930608,8,2.050003968179226e-05
15,1871.2338458807023,2.0,26.059383900021203,1675.1231684104946,9.0,3.1800009310245514e-05,1704.5625342185272,13,66.68213410000317,1850.5327699934464,2,1.910002902150154e-05,1855.429313826136,2,53.503723999951035,1852.8517395665883,2,4.000007174909115e-05,1858.316654099508,2,1.619989052414894e-05,2005.2338328681892,2,66.87897099996917,1851.62348457897,40,7.722108799964189,1703.291034930608,8,22.54463909997139
16,1871.2338458807023,2.0,40.1268635999877,1675.1231684104946,9.0,1.4199991710484028e-05,1704.5625342185272,13,6.27838279993739,1850.5327699934464,2,12.369008700014092,1855.429313826136,2,52.16097229998559,1852.8517395665883,2,32.73401099990588,1858.316654099508,2,58.282542500062846,2005.2338328681892,2,42.65299739991315,1851.62348457897,40,35.78802530001849,1703.291034930608,8,4.0400074794888496e-05
17,1871.2338458807023,2.0,96.61110630002804,1675.1231684104946,9.0,2.6699970476329327e-05,1704.5625342185272,13,38.63926789991092,1850.5327699934464,2,1.400010660290718e-05,1855.429313826136,2,3.879994619637728e-05,1852.8517395665883,2,4.270009230822325e-05,1858.316654099508,2,3.509991802275181e-05,2005.2338328681892,2,3.659992944449186e-05,1851.62348457897,40,109.29451629996764,1703.291034930608,8,1.5900004655122757e-05
