iteration,run_0_best_perplexity,run_0_T_best,run_0_step_time,run_1_best_perplexity,run_1_T_best,run_1_step_time,run_2_best_perplexity,run_2_T_best,run_2_step_time,run_3_best_perplexity,run_3_T_best,run_3_step_time,run_4_best_perplexity,run_4_T_best,run_4_step_time,run_5_best_perplexity,run_5_T_best,run_5_step_time,run_6_best_perplexity,run_6_T_best,run_6_step_time,run_7_best_perplexity,run_7_T_best,run_7_step_time,run_8_best_perplexity,run_8_T_best,run_8_step_time,run_9_best_perplexity,run_9_T_best,run_9_step_time
0,2733.9994155764457,115,0.0,2746.394513962531,115,0.0,2855.7141005290846,115,0.0,2794.274905767759,115,0.0,2795.1325669515186,115,0.0,2877.9762210306476,115,0.0,2755.369247236001,115,0.0,2735.495279362307,115,0.0,2781.1175021074573,115,0.0,2843.583033051245,115,0.0
1,1325.7964302952555,2,335.79526530000294,1333.06861439231,2,211.5766969000033,1327.5903612930183,2,313.7418796999991,1331.4960500733955,2,125.21343649999471,1407.5119924268931,2,343.5894733000023,1407.2955956489952,2,225.8973754000035,1347.2235498820792,2,185.3523034999962,1389.077655845198,2,281.3184237999958,1341.9977271342634,2,225.61658809999065,1358.7797589850552,2,217.12471640000877
2,1325.7964302952555,2,13.649570100002164,1333.06861439231,2,21.130357000001823,1327.5903612930183,2,30.3214896999998,1331.4960500733955,2,17.514079300002777,1368.8637878942932,3,32.75029400001222,1407.2955956489952,2,44.10462680000637,1347.2235498820792,2,45.33439970000472,1389.077655845198,2,40.99702559999423,1341.9977271342634,2,53.19542839999485,1358.7797589850552,2,16.786788700002944
3,1325.7964302952555,2,17.58531419999781,1333.06861439231,2,34.66771329999756,1327.5903612930183,2,24.452726699993946,1331.4960500733955,2,36.285426300004474,1368.8637878942932,3,12.456273800009512,1407.2955956489952,2,31.42331280000508,1347.2235498820792,2,19.59012690000236,1389.077655845198,2,23.97256360000756,1341.9977271342634,2,31.284768299999996,1358.7797589850552,2,47.795228400005726
4,1325.7964302952555,2,20.06367070000124,1333.06861439231,2,38.802176899996994,1327.5903612930183,2,32.86044910000055,1331.4960500733955,2,21.22762399999192,1368.8637878942932,3,11.490290999994611,1407.2955956489952,2,21.137346299990895,1347.2235498820792,2,23.34503539999423,1389.077655845198,2,34.96572419999575,1341.9977271342634,2,33.426861500003724,1358.7797589850552,2,31.831098599999677
5,1325.7964302952555,2,22.53998899999715,1333.06861439231,2,44.991896200001065,1327.5903612930183,2,37.56493920000503,1331.4960500733955,2,24.065862000003108,1368.8637878942932,3,28.82349609999801,1407.2955956489952,2,23.803952599992044,1347.2235498820792,2,30.289565500002936,1389.077655845198,2,35.16005020000739,1341.9977271342634,2,6.8631205999990925,1358.7797589850552,2,22.040398600001936
6,1325.7964302952555,2,31.651405700002215,1333.06861439231,2,16.200809599999047,1327.5903612930183,2,21.599753099988448,1331.4960500733955,2,26.255383800002164,1368.8637878942932,3,41.46640720000141,1407.2955956489952,2,16.218685300002107,1347.2235498820792,2,37.6235408999928,1389.077655845198,2,33.175336900007096,1341.9977271342634,2,38.45341240000562,1358.7797589850552,2,5.454281800004537
7,1325.7964302952555,2,14.52664669999649,1333.06861439231,2,33.180131999994046,1327.5903612930183,2,25.672423299998627,1331.4960500733955,2,17.91963659999601,1368.8637878942932,3,35.889402499989956,1407.2955956489952,2,27.803193499988993,1347.2235498820792,2,15.359705299997586,1389.077655845198,2,25.200488899994525,1341.9977271342634,2,26.743675399993663,1358.7797589850552,2,17.27854020000086
8,1325.7964302952555,2,19.960321799997473,1333.06861439231,2,13.120795199996792,1327.5903612930183,2,8.032657499992638,1331.4960500733955,2,55.60428799998772,1368.8637878942932,3,18.89867779999622,1396.7398422295707,3,49.13232799999241,1347.2235498820792,2,17.542960100006894,1389.077655845198,2,21.530299900012324,1341.9977271342634,2,32.04272850000416,1358.7797589850552,2,20.753948899990064
9,1325.7964302952555,2,18.46395879999909,1333.06861439231,2,25.26352929999848,1327.5903612930183,2,14.152331200006302,1331.4960500733955,2,0.0003448999923421,1368.8637878942932,3,7.2287045000121,1396.7398422295707,3,13.595834299994747,1347.2235498820792,2,5.894156099995598,1389.077655845198,2,7.492021300000488,1341.9977271342634,2,0.0002902000123867,1358.7797589850552,2,29.319542699988233
10,1325.7964302952555,2,4.554157499995199,1333.06861439231,2,0.0004592999976011,1327.5903612930183,2,19.88499619999493,1331.4960500733955,2,0.0002553999947849,1368.8637878942932,3,20.38786019998952,1396.7398422295707,3,9.165788999991491,1347.2235498820792,2,12.273901799999294,1389.077655845198,2,12.027212799992412,1341.9977271342634,2,16.089114999995218,1358.7797589850552,2,7.623325199994724
11,1325.7964302952555,2,17.79761850000068,1333.06861439231,2,0.0004464000012376,1327.5903612930183,2,15.523576200008392,1331.4960500733955,2,26.22667979999096,1368.8637878942932,3,0.0003998000029241,1396.7398422295707,3,17.546389999988605,1347.2235498820792,2,16.104994599998463,1380.5485086766848,3,11.020702099995106,1341.9977271342634,2,0.0006100000027799,1358.7797589850552,2,7.919609500007937
12,1325.7964302952555,2,27.594973500003107,1333.06861439231,2,5.319363300004625,1327.5903612930183,2,14.962518199987244,1331.4960500733955,2,15.59204060000775,1368.8637878942932,3,20.00437260000035,1396.7398422295707,3,22.32242280000355,1347.2235498820792,2,27.946869299994432,1380.5485086766848,3,23.063083800007007,1341.9977271342634,2,7.545822200001567,1358.7797589850552,2,15.926638099990669
13,1325.7964302952555,2,16.226020200003404,1333.06861439231,2,15.752631600000312,1327.5903612930183,2,38.19295769999735,1331.4960500733955,2,9.506861000001663,1368.8637878942932,3,8.992281899991212,1396.7398422295707,3,28.91425010000239,1347.2235498820792,2,5.68712649999361,1380.5485086766848,3,0.0004661999992094,1341.9977271342634,2,13.468679700003122,1358.7797589850552,2,12.85574070000439
14,1325.7964302952555,2,16.04407490000449,1333.06861439231,2,4.264602600000217,1327.5903612930183,2,14.305328300004476,1331.4960500733955,2,27.29427119999309,1368.8637878942932,3,13.697202900002594,1396.7398422295707,3,19.60924160000286,1347.2235498820792,2,4.973885400002473,1380.5485086766848,3,16.566544400004204,1341.9977271342634,2,23.551080599994748,1358.7797589850552,2,6.991987200002768
15,1325.7964302952555,2,14.117231500000344,1333.06861439231,2,16.82435919999989,1327.5903612930183,2,7.503678900000523,1331.4960500733955,2,13.862773400003787,1368.8637878942932,3,29.787245599989543,1396.7398422295707,3,14.400415399999474,1347.2235498820792,2,13.636884999999891,1380.5485086766848,3,18.126737799990224,1341.9977271342634,2,7.038627899994026,1358.7797589850552,2,22.68595820000337
16,1325.7964302952555,2,13.527001499998732,1333.06861439231,2,17.51413329999923,1327.5903612930183,2,0.0002747000107774,1331.4960500733955,2,15.82389119999425,1368.8637878942932,3,25.21003329999803,1396.7398422295707,3,8.210188500001095,1347.2235498820792,2,16.409571299998788,1380.5485086766848,3,5.463789300003555,1341.9977271342634,2,14.778421099996194,1358.7797589850552,2,13.29088590000174
17,1325.7964302952555,2,9.2325697999986,1333.06861439231,2,31.62508070000331,1327.5903612930183,2,15.56397640000796,1331.4960500733955,2,14.852196400010143,1368.8637878942932,3,39.02261549999821,1396.7398422295707,3,22.613889699990978,1347.2235498820792,2,6.9333942999946885,1380.5485086766848,3,9.5296335999883,1341.9977271342634,2,0.0002916000084951,1358.7797589850552,2,15.493668199997046
18,1325.7964302952555,2,10.577950599996257,1333.06861439231,2,6.554786000000604,1327.5903612930183,2,29.08173920000263,1331.4960500733955,2,17.531098399995244,1368.8637878942932,3,23.726935099999537,1396.7398422295707,3,6.222368899994763,1347.2235498820792,2,0.0003166000096825,1380.5485086766848,3,8.779424499996821,1341.9977271342634,2,11.090248900000006,1358.7797589850552,2,8.04980940000678
19,1325.7964302952555,2,9.888112900000124,1333.06861439231,2,6.260439400000905,1327.5903612930183,2,8.948832299996866,1331.4960500733955,2,22.31632549999631,1368.8637878942932,3,8.30594609999389,1396.7398422295707,3,7.792796000008821,1347.2235498820792,2,6.166759600004298,1380.5485086766848,3,10.752323900000192,1341.9977271342634,2,10.896438900002977,1358.7797589850552,2,0.0004210000042803
20,1325.7964302952555,2,6.533695500002068,1333.06861439231,2,0.0002928999965661,1327.5903612930183,2,7.87210929999128,1331.4960500733955,2,6.781509200009168,1368.8637878942932,3,0.0005659000016748,1396.7398422295707,3,6.259403999996721,1347.2235498820792,2,11.89538360000006,1380.5485086766848,3,6.105015599998296,1341.9977271342634,2,16.496187299999292,1358.7797589850552,2,28.993720000013127
