iteration,run_0_best_perplexity,run_0_T_best,run_0_step_time,run_1_best_perplexity,run_1_T_best,run_1_step_time,run_2_best_perplexity,run_2_T_best,run_2_step_time,run_3_best_perplexity,run_3_T_best,run_3_step_time,run_4_best_perplexity,run_4_T_best,run_4_step_time,run_5_best_perplexity,run_5_T_best,run_5_step_time,run_6_best_perplexity,run_6_T_best,run_6_step_time,run_7_best_perplexity,run_7_T_best,run_7_step_time,run_8_best_perplexity,run_8_T_best,run_8_step_time,run_9_best_perplexity,run_9_T_best,run_9_step_time
10,5346.253516315085,86,23.618129799957387,5114.421116328804,82,25.688738900003955,5117.752943731036,83,31.091958799981512,5455.892309315968,90,16.19661369989626,5159.738526389308,83,34.306563599966466,5440.162735286235,88,0.0001811999827623,5590.553172643227,86,7.60197189997416,5887.8857240363795,95,8.607276599970646,5651.297762238256,93,16.18387690000236,5890.520198452995,92,16.405172100057825
11,5203.836434146667,80,38.61758700001519,4944.803306508148,80,8.220851300051436,5117.752943731036,83,0.0001115000341087,5455.892309315968,90,0.0001507000997662,5159.738526389308,83,16.441812000004575,5440.162735286235,88,17.315393000026233,5203.563325215359,85,23.03299789992161,5887.8857240363795,95,25.00753679999616,5294.078749377515,82,23.70076739997603,5693.122706468275,88,8.04996920004487
12,5000.433449156588,78,7.451054799952544,4944.803306508148,80,8.628012100001797,4769.495202205953,78,15.23292229999788,5315.55569380159,85,8.037907300051302,5159.738526389308,83,24.71691820002161,5432.8504700528565,84,8.102902800077572,4737.094701989157,80,37.34201649995521,5747.978487517698,87,16.293432099977508,4895.847904228418,80,15.54262690001633,5693.122706468275,88,16.957945700036362
13,4601.692819098276,73,14.667011499986984,4521.2829327514555,76,24.518170100054704,4769.495202205953,78,7.511708199977875,5215.864454789909,82,7.987068100017496,4844.890424200226,82,24.00776179996319,4830.705902582851,80,7.6353763999650255,4482.647099728536,78,21.565968199982308,5555.988192960201,86,16.202821099897847,4355.230849804077,77,22.6010598000139,5254.186867422691,84,23.483578099985607
14,4357.488791870373,71,22.315083399997093,4463.660666057297,73,24.350563000072725,4449.593829197448,73,7.458008800051175,4675.725150969633,78,7.522255399962887,4225.1526980374965,73,23.225752700003795,4830.705902582851,80,41.520068300073035,4482.647099728536,78,14.338113200035878,5473.2022714137365,85,15.792481500073336,4355.230849804077,77,22.20840269990731,4887.1932958028,78,30.280830699950457
15,4325.8638742846015,66,14.365548599977046,4463.660666057297,73,15.816586200031452,4201.275365071075,72,7.281264999997802,4675.725150969633,78,7.5392240000655875,4225.1526980374965,73,22.83412740007043,4613.523735097489,73,25.119565300061367,4235.391238833987,69,13.346205999958327,5003.27043554002,81,23.719364400021732,4355.230849804077,77,14.462743500014769,4406.132537623194,73,44.15437290002592
16,4042.358510182884,67,0.000401800032705,4308.391223951998,71,22.8191608999623,4053.171078650573,69,29.28956790000666,4537.826593635784,75,22.44080520002171,4042.507601424325,68,14.646945099928416,4613.523735097489,73,7.939797300030477,3849.7262388955314,65,13.503364900010638,4730.677057680804,77,15.01268899999559,4355.230849804077,77,0.0002562999725341,4283.497776314291,68,0.0002506000455468
17,3858.793064837381,64,14.90136169991456,4308.391223951998,71,8.052437499980442,3809.203353813904,64,7.213175500044599,4190.930871185565,72,15.184489700011907,4042.507601424325,68,7.495248200022616,4403.303388947475,69,0.0002906000008806,3849.7262388955314,65,7.019595499965362,4645.914426788166,72,14.617066100006925,4355.230849804077,77,7.627406199928373,3999.805631023548,69,21.515334199997596
18,3611.349899694218,57,7.155798300052993,3714.450745308232,62,21.79086760000791,3755.350439819851,61,0.0003053999971598,4190.930871185565,72,14.451251199934632,4042.507601424325,68,0.0001391998957842,4271.649496279672,70,15.506425100029446,3561.058174999698,60,12.553930000052787,4415.300810355257,71,7.271715700044297,4355.230849804077,77,0.0001658999826759,3892.3441502629566,64,27.488424199982543
19,3594.309565932297,54,6.718822000082582,3714.450745308232,62,6.988467600080185,3706.201326589745,63,6.756867400021292,4182.750804165054,67,14.640442300005816,4042.507601424325,68,0.0001531000016257,3987.816975852833,68,0.000264500034973,3561.058174999698,60,12.223034500028009,4415.300810355257,71,7.339619999984279,4355.230849804077,77,0.0002585001057013,3786.509689500585,58,6.369481300003827
20,3179.1275714041453,51,26.703237100038677,3708.7258935107184,60,0.0004842999624088,3430.396503501162,54,18.717655299929906,4127.017128808472,66,0.0002690999535843,3882.805873932004,63,7.017978199990466,3987.816975852833,68,0.0001633999636396,3561.058174999698,60,6.098072899971157,4113.718855131038,65,0.0003733999328687,4355.230849804077,77,0.0002548000775277,3654.795810617064,59,6.373361699981615
