individual_id,T,alpha,eta,fitness
0,733,0.001364256480218281,0.001364256480218281,1.632216700190336e+29
1,811,0.0012330456226880395,0.0012330456226880395,2.9969060750818942e+34
2,33,0.030303030303030304,0.030303030303030304,2864.662373960082
3,355,0.0028169014084507044,0.0028169014084507044,4779162815.206081
4,777,0.001287001287001287,0.001287001287001287,1.3185624018013956e+32
5,115,0.008695652173913044,0.008695652173913044,10477.429239572177
6,452,0.0022123893805309734,0.0022123893805309734,38963666580189.67
7,940,0.0010638297872340426,0.0010638297872340426,9.771239108479213e+43
8,879,0.0011376564277588168,0.0011376564277588168,2.3226791152328933e+39
9,345,0.002898550724637681,0.002898550724637681,2077579677.023286
10,576,0.001736111111111111,0.001736111111111111,6.4159486154985054e+19
11,53,0.018867924528301886,0.018867924528301886,3492.9714821025286
12,950,0.0010526315789473684,0.0010526315789473684,5.641753861599791e+44
13,602,0.0016611295681063123,0.0016611295681063123,1.5970128563663502e+21
14,162,0.006172839506172839,0.006172839506172839,44919.27853374577
15,238,0.004201680672268907,0.004201680672268907,1304234.7736072352
16,422,0.002369668246445498,0.002369668246445498,1940020694720.3801
17,511,0.0019569471624266144,0.0019569471624266144,2.2724282333355012e+16
18,660,0.0015151515151515152,0.0015151515151515152,3.8314811869182344e+24
19,285,0.0035087719298245615,0.0035087719298245615,24727233.886935014
