individual_id,T,alpha,eta,fitness
0,2,0.5,0.5,2193.0700850651906
1,2,0.5,0.5,2193.0700850651906
2,2,0.5,0.5,2193.0700850651906
3,17,0.058823529411764705,0.058823529411764705,2499.6091110208417
4,17,0.058823529411764705,0.058823529411764705,2499.6091110208417
5,21,0.047619047619047616,0.047619047619047616,2532.81741895085
6,21,0.047619047619047616,0.047619047619047616,2532.81741895085
7,19,0.05263157894736842,0.05263157894736842,2601.1135235688953
8,19,0.05263157894736842,0.05263157894736842,2601.1135235688953
9,20,0.05,0.05,2534.0368270381273
10,2,0.5,0.5,2193.0700850651906
11,2,0.5,0.5,2193.0700850651906
12,21,0.047619047619047616,0.047619047619047616,2532.81741895085
13,17,0.058823529411764705,0.058823529411764705,2499.6091110208417
14,6,0.16666666666666666,0.16666666666666666,2280.688504124951
15,21,0.047619047619047616,0.047619047619047616,2532.81741895085
16,21,0.047619047619047616,0.047619047619047616,2532.81741895085
17,17,0.058823529411764705,0.058823529411764705,2499.6091110208417
18,2,0.5,0.5,2193.0700850651906
19,2,0.5,0.5,2193.0700850651906
