individual_id,T,alpha,eta,fitness
0,733,0.001364256480218281,0.001364256480218281,35970993755.718346
1,811,0.0012330456226880395,0.0012330456226880395,1067830680771.5769
2,33,0.030303030303030304,0.030303030303030304,1731.6678424923152
3,355,0.0028169014084507044,0.0028169014084507044,118374.96099668999
4,777,0.001287001287001287,0.001287001287001287,251102322425.62726
5,115,0.008695652173913044,0.008695652173913044,2793.527161064821
6,452,0.0022123893805309734,0.0022123893805309734,1486958.2593253797
7,940,0.0010638297872340426,0.0010638297872340426,531345410664292.4
8,879,0.0011376564277588168,0.0011376564277588168,24773805608069.973
9,345,0.002898550724637681,0.002898550724637681,85654.85212248046
10,576,0.001736111111111111,0.001736111111111111,81094151.21353857
11,53,0.018867924528301886,0.018867924528301886,1890.7048032098878
12,950,0.0010526315789473684,0.0010526315789473684,877103014595819.4
13,602,0.0016611295681063123,0.0016611295681063123,207465967.45009372
14,162,0.006172839506172839,0.006172839506172839,3826.0914497539325
15,238,0.004201680672268907,0.004201680672268907,11157.36193168315
16,422,0.002369668246445498,0.002369668246445498,637601.4499670956
17,511,0.0019569471624266144,0.0019569471624266144,8824392.564415004
18,660,0.0015151515151515152,0.0015151515151515152,1912125230.2119148
19,285,0.0035087719298245615,0.0035087719298245615,26425.88575406662
