individual_id,T,alpha,eta,fitness
0,34,0.029411764705882353,0.029411764705882353,1713.800921025981
1,33,0.030303030303030304,0.030303030303030304,1731.6678424923152
2,38,0.02631578947368421,0.02631578947368421,1751.0071327117969
3,53,0.018867924528301886,0.018867924528301886,1890.7048032098878
4,63,0.015873015873015872,0.015873015873015872,1916.9858255856504
5,31,0.03225806451612903,0.03225806451612903,1798.9668890327553
6,191,0.005235602094240838,0.005235602094240838,5797.61774510599
7,262,0.003816793893129771,0.003816793893129771,16463.23884306285
8,38,0.02631578947368421,0.02631578947368421,1751.0071327117969
9,51,0.0196078431372549,0.0196078431372549,1862.4151366570786
10,98,0.01020408163265306,0.01020408163265306,2330.9742354496047
11,32,0.03125,0.03125,1790.4449003704963
12,255,0.00392156862745098,0.00392156862745098,14439.422525477175
13,63,0.015873015873015872,0.015873015873015872,1916.9858255856504
14,50,0.02,0.02,1852.8324636478123
15,33,0.030303030303030304,0.030303030303030304,1731.6678424923152
16,161,0.006211180124223602,0.006211180124223602,3990.066739702187
17,33,0.030303030303030304,0.030303030303030304,1731.6678424923152
18,162,0.006172839506172839,0.006172839506172839,3826.0914497539325
19,162,0.006172839506172839,0.006172839506172839,3826.0914497539325
