T,fitness
733,81012973656909.58
811,1.0919600155870246e+16
133,3446.1002232898
355,639609.0620263572
777,1350267357129183.0
115,2755.369247236001
452,29651466.404162996
940,8.429809298730879e+19
879,1.4439788397075507e+18
345,448202.4517524495
576,10350736408.221853
153,4258.106090744356
950,1.868267068694735e+20
602,43320694483.527855
162,4924.462063608098
238,21177.75614025388
422,8445125.802064277
511,377881643.36370677
660,977310662814.8167
285,74008.00785314104
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
645,428277586451.7291
36,1672.7547406450108
115,2755.369247236001
220,14294.283682028374
120,2905.2224890016055
207,10966.411349496508
238,21177.75614025388
173,6101.97012755968
185,7258.962295298891
75,2005.9468424372344
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
69,1944.2475966760805
23,1572.8715528070998
54,1807.037025456817
63,1864.9413021492428
5,1431.4410173758063
2,1347.2235498820792
2,1347.2235498820792
54,1807.037025456817
2,1347.2235498820792
14,1503.6377989628356
2,1347.2235498820792
2,1347.2235498820792
9,1501.7813504607518
2,1347.2235498820792
20,1571.7009366915959
2,1347.2235498820792
6,1442.1808991864161
29,1642.410323563317
2,1347.2235498820792
32,1650.2983737737695
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
15,1521.1960813247872
2,1347.2235498820792
26,1617.4653706433749
15,1521.1960813247872
6,1442.1808991864161
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
5,1431.4410173758063
2,1347.2235498820792
18,1573.4486233498149
4,1416.0256554702496
34,1666.2830513108274
2,1347.2235498820792
48,1748.9090355465273
3,1382.321557486461
2,1347.2235498820792
50,1771.1469859110855
26,1617.4653706433749
51,1771.8721613831515
47,1713.8431400785553
2,1347.2235498820792
58,1829.9673401397936
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
46,1749.688064667564
6,1442.1808991864161
87,2147.8051493182948
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
14,1503.6377989628356
2,1347.2235498820792
2,1347.2235498820792
22,1628.4159883308741
22,1628.4159883308741
4,1416.0256554702496
2,1347.2235498820792
2,1347.2235498820792
35,1672.6798554813736
69,1944.2475966760805
2,1347.2235498820792
2,1347.2235498820792
29,1642.410323563317
27,1620.2640840839583
2,1347.2235498820792
2,1347.2235498820792
4,1416.0256554702496
8,1497.9730624194424
2,1347.2235498820792
25,1579.5315966127725
2,1347.2235498820792
2,1347.2235498820792
27,1620.2640840839583
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
4,1416.0256554702496
2,1347.2235498820792
2,1347.2235498820792
6,1442.1808991864161
6,1442.1808991864161
2,1347.2235498820792
2,1347.2235498820792
42,1717.8668454693272
4,1416.0256554702496
2,1347.2235498820792
21,1598.7945145321864
2,1347.2235498820792
2,1347.2235498820792
2,1347.2235498820792
25,1579.5315966127725
6,1442.1808991864161
