iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,1820.2030903043844,4411.940202312598,3679.1535743928666,1820.2030903043844,11585.405837078431,33,0.030303030303030304,0.030303030303030304,0.0,0.0,0,0.0
0,1820.2030903043844,1900.0397677417259,51.93839355281956,1820.2030903043844,1962.0288413821722,33,0.030303030303030304,0.030303030303030304,115.73931725000148,115.73958100000164,1,0.0
1,1761.1619618929342,1822.0568101451604,33.105010899655156,1761.1619618929342,1860.3267823194858,29,0.034482758620689655,0.034482758620689655,22.140161624993198,137.8810886249994,0,3.243656091231944
2,1761.1619618929342,1789.9379547040876,26.445954606818947,1761.1619618929342,1820.2030903043844,29,0.034482758620689655,0.034482758620689655,4.166612500004703,142.0493914589897,1,0.0
3,1746.6714411735861,1756.2722059431376,6.157816940707168,1746.6714411735861,1761.1619618929342,24,0.041666666666666664,0.041666666666666664,3.4985966669919435,145.5488438750035,2,0.8227818356792893
4,1746.6714411735861,1750.4872372823793,1.9430468639189318,1746.6714411735861,1752.153636648412,24,0.041666666666666664,0.041666666666666664,5.2499992307275534e-05,145.54964229199686,3,0.0
5,1723.72769609859,1737.493943143588,11.240093644446981,1723.72769609859,1746.6714411735861,19,0.05263157894736842,0.05263157894736842,3.447102874997654,148.99734654198983,0,1.3135696006788882
6,1723.72769609859,1726.354512668781,3.257526137096734,1723.72769609859,1731.1028659076244,19,0.05263157894736842,0.05263157894736842,6.738904500001809,155.73697399999946,1,0.0
7,1696.2338882722818,1719.3807171417125,11.786377034158402,1696.2338882722818,1729.4866091405102,14,0.07142857142857142,0.07142857142857142,6.681096290994901,162.41882862499915,0,1.5950203671111491
8,1685.1017701191956,1695.3090332220497,5.69208730591362,1685.1017701191956,1702.7417311742074,10,0.1,0.1,13.077463792011258,175.4970601249952,1,0.6562843856648144
9,1685.1017701191956,1695.3090332220497,5.69208730591362,1685.1017701191956,1702.7417311742074,10,0.1,0.1,6.492604416998802,181.99040987499757,2,0.0
10,1685.1017701191956,1689.55461738043,5.453601846286983,1685.1017701191956,1696.2338882722818,10,0.1,0.1,5.2584000513888896e-05,181.99129029198957,3,0.0
11,1645.0038360652388,1670.4056988804696,12.835705345141635,1645.0038360652388,1678.830312929486,7,0.14285714285714285,0.14285714285714285,12.98561558300571,194.97748775000218,0,2.3795556307035675
12,1645.0038360652388,1668.7463802043028,11.871272069532095,1645.0038360652388,1674.682016239069,7,0.14285714285714285,0.14285714285714285,6.643163999993703,201.62136224999267,1,0.0
13,1645.0038360652388,1668.7463802043028,11.871272069532095,1645.0038360652388,1674.682016239069,7,0.14285714285714285,0.14285714285714285,5.470799806062132e-05,201.62219208400347,2,0.0
14,1645.0038360652388,1668.7463802043028,11.871272069532095,1645.0038360652388,1674.682016239069,7,0.14285714285714285,0.14285714285714285,5.4292002459988e-05,201.6227894170006,3,0.0
15,1645.0038360652388,1668.7463802043028,11.871272069532095,1645.0038360652388,1674.682016239069,7,0.14285714285714285,0.14285714285714285,4.887500836048275e-05,201.62346462499409,4,0.0
16,1645.0038360652388,1662.8107441695367,14.539279584053652,1645.0038360652388,1674.682016239069,7,0.14285714285714285,0.14285714285714285,4.816699947696179e-05,201.62406849999388,5,0.0
