T,fitness
733,80123580208697.64
811,1.2416045483369586e+16
133,3496.701410004927
355,621222.6161237789
777,1248042048398319.0
115,2781.1175021074573
452,26192149.51209496
940,1.0168356976633322e+20
879,1.2270587108093844e+18
345,444040.75939852063
576,9902202268.753887
153,4572.9702010441315
950,1.816767731300091e+20
602,39660028207.35985
162,5249.930127898732
238,22533.183617915638
422,8106843.262094815
511,406387386.8158271
660,1048611302991.4957
285,72171.32962426347
2,1341.9977271342634
100,2458.360507706442
2,1341.9977271342634
2,1341.9977271342634
820,2.0320099057399508e+16
115,2781.1175021074573
163,5398.704929441945
154,4439.60139578236
212,12284.186222735114
138,3651.800189717841
136,3473.5553568724386
178,6390.136625465607
6,1475.083550115037
29,1628.643671606268
24,1605.0922421607495
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
56,1834.232356996288
111,2792.00411360072
37,1660.5288732284223
10,1559.7384432126844
29,1628.643671606268
6,1475.083550115037
2,1341.9977271342634
7,1484.4794597422797
2,1341.9977271342634
2,1341.9977271342634
6,1475.083550115037
2,1341.9977271342634
12,1536.6305529287351
2,1341.9977271342634
57,1848.7275293529267
2,1341.9977271342634
25,1581.1456780706628
3,1363.5116384330279
37,1660.5288732284223
44,1713.7020152466587
2,1341.9977271342634
17,1545.734257058642
26,1630.8022362336385
2,1341.9977271342634
18,1552.1159932445978
2,1341.9977271342634
50,1794.057561493746
2,1341.9977271342634
18,1552.1159932445978
6,1475.083550115037
2,1341.9977271342634
25,1581.1456780706628
29,1628.643671606268
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
18,1552.1159932445978
28,1600.3435558637482
2,1341.9977271342634
6,1475.083550115037
2,1341.9977271342634
2,1341.9977271342634
87,2210.465713017567
2,1341.9977271342634
5,1428.5294041155078
2,1341.9977271342634
21,1577.7719518051335
30,1613.8316641846736
6,1475.083550115037
2,1341.9977271342634
13,1554.5088522508618
4,1403.718720125835
7,1484.4794597422797
4,1403.718720125835
45,1748.002349498612
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
43,1731.5728616778597
9,1521.989100955674
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
8,1521.1744883039692
9,1521.989100955674
10,1559.7384432126844
24,1605.0922421607495
18,1552.1159932445978
48,1758.1304550595207
2,1341.9977271342634
2,1341.9977271342634
72,1991.616001108669
41,1686.0691958887967
32,1625.2834902907643
2,1341.9977271342634
6,1475.083550115037
41,1686.0691958887967
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
17,1545.734257058642
5,1428.5294041155078
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
6,1475.083550115037
6,1475.083550115037
2,1341.9977271342634
25,1581.1456780706628
53,1843.9207495909905
50,1794.057561493746
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
6,1475.083550115037
33,1633.9887624242704
2,1341.9977271342634
6,1475.083550115037
2,1341.9977271342634
3,1363.5116384330279
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
12,1536.6305529287351
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
35,1650.4410988723964
2,1341.9977271342634
2,1341.9977271342634
10,1559.7384432126844
2,1341.9977271342634
33,1633.9887624242704
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
7,1484.4794597422797
59,1839.420037314683
2,1341.9977271342634
29,1628.643671606268
26,1630.8022362336385
24,1605.0922421607495
2,1341.9977271342634
16,1533.9841966478048
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
6,1475.083550115037
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
15,1527.6547378837713
39,1719.972069869166
2,1341.9977271342634
84,2112.1022020258547
2,1341.9977271342634
2,1341.9977271342634
50,1794.057561493746
2,1341.9977271342634
6,1475.083550115037
27,1614.2945344336902
2,1341.9977271342634
2,1341.9977271342634
7,1484.4794597422797
2,1341.9977271342634
2,1341.9977271342634
45,1748.002349498612
57,1848.7275293529267
16,1533.9841966478048
2,1341.9977271342634
2,1341.9977271342634
6,1475.083550115037
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
23,1571.2193366026045
2,1341.9977271342634
2,1341.9977271342634
3,1363.5116384330279
54,1776.0826978965322
2,1341.9977271342634
6,1475.083550115037
2,1341.9977271342634
6,1475.083550115037
12,1536.6305529287351
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
32,1625.2834902907643
2,1341.9977271342634
4,1403.718720125835
4,1403.718720125835
2,1341.9977271342634
4,1403.718720125835
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
2,1341.9977271342634
