T,fitness
733,38311542052.66414
811,1138223656199.4375
133,3043.4012082951976
355,118474.3147365873
777,265340392000.59317
115,2705.046576235523
452,1528656.6251067529
940,546319268510201.8
879,27220702940348.547
345,87827.4261699996
576,84683280.49728541
153,3569.6773527258506
950,841157268119513.8
602,221231050.78244612
162,4075.832397149062
238,10659.385266277393
422,682035.875562695
511,9301066.761455216
660,1905130840.2864501
285,25590.120223859536
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
645,1076858875.5677924
36,1837.8877826917596
115,2705.046576235523
220,8267.49016597799
120,2732.698188964802
207,6691.00065994389
238,10659.385266277393
173,4584.578612871876
185,5414.1556551022395
75,2066.4551848821
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
69,2016.557644685604
23,1761.2582876829863
54,1914.5113197701376
63,1929.112764161177
5,1679.3258925627204
2,1858.316654099508
2,1858.316654099508
54,1914.5113197701376
2,1858.316654099508
14,1692.0391182451744
2,1858.316654099508
2,1858.316654099508
6,1660.5924360591728
2,1858.316654099508
16,1725.6098833383144
2,1858.316654099508
3,1790.142624177682
33,1867.9604568728755
2,1858.316654099508
35,1837.9160022478325
2,1858.316654099508
2,1858.316654099508
5,1679.3258925627204
2,1858.316654099508
16,1725.6098833383144
2,1858.316654099508
27,1802.4272564534078
16,1725.6098833383144
7,1646.278574044963
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
5,1679.3258925627204
2,1858.316654099508
18,1728.8871751062047
3,1790.142624177682
33,1867.9604568728755
2,1858.316654099508
48,1923.1144393066131
2,1858.316654099508
2,1858.316654099508
50,1977.318617907378
26,1746.8840717598398
51,1950.2325256768193
47,1912.394913197581
2,1858.316654099508
58,1919.6063222295356
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
46,1968.7825134670236
5,1679.3258925627204
87,2109.9649506614546
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
14,1692.0391182451744
2,1858.316654099508
2,1858.316654099508
22,1741.0098584161426
22,1741.0098584161426
4,1744.7997904431634
2,1858.316654099508
2,1858.316654099508
34,1863.077183824893
64,1960.5422331208188
2,1858.316654099508
4,1744.7997904431634
31,1852.4270110424202
29,1771.5204700169459
2,1858.316654099508
2,1858.316654099508
6,1660.5924360591728
10,1693.7574281466466
2,1858.316654099508
25,1764.2048602558211
2,1858.316654099508
2,1858.316654099508
27,1802.4272564534078
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
6,1660.5924360591728
2,1858.316654099508
2,1858.316654099508
42,1902.7244848873597
4,1744.7997904431634
2,1858.316654099508
17,1704.9689889091505
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
21,1715.9840299282725
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
47,1912.394913197581
80,2072.5863504656872
12,1702.3688292259396
2,1858.316654099508
45,1925.0105460430161
28,1817.1997286111402
2,1858.316654099508
47,1912.394913197581
15,1683.7016172082315
57,1932.199109026935
17,1704.9689889091505
2,1858.316654099508
2,1858.316654099508
122,2665.5140327365857
2,1858.316654099508
47,1912.394913197581
70,1997.7698863302414
24,1807.5593357151024
61,2001.3080125385259
2,1858.316654099508
13,1772.5098167949143
34,1863.077183824893
70,1997.7698863302414
14,1692.0391182451744
2,1858.316654099508
24,1807.5593357151024
2,1858.316654099508
12,1702.3688292259396
2,1858.316654099508
2,1858.316654099508
52,1969.0620789354234
2,1858.316654099508
4,1744.7997904431634
2,1858.316654099508
17,1704.9689889091505
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
15,1683.7016172082315
2,1858.316654099508
33,1867.9604568728755
2,1858.316654099508
10,1693.7574281466466
2,1858.316654099508
2,1858.316654099508
20,1734.5154583810888
63,1929.112764161177
2,1858.316654099508
2,1858.316654099508
9,1720.1940336716568
34,1863.077183824893
2,1858.316654099508
2,1858.316654099508
26,1746.8840717598398
13,1772.5098167949143
13,1772.5098167949143
51,1950.2325256768193
3,1790.142624177682
11,1697.4119591576607
2,1858.316654099508
9,1720.1940336716568
9,1720.1940336716568
10,1693.7574281466466
20,1734.5154583810888
32,1825.646188348398
17,1704.9689889091505
2,1858.316654099508
14,1692.0391182451744
4,1744.7997904431634
2,1858.316654099508
55,1916.4576109530067
21,1715.9840299282725
2,1858.316654099508
7,1646.278574044963
54,1914.5113197701376
2,1858.316654099508
45,1925.0105460430161
2,1858.316654099508
48,1923.1144393066131
10,1693.7574281466466
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
4,1744.7997904431634
71,1974.8340183556024
2,1858.316654099508
148,3424.9829376535668
2,1858.316654099508
2,1858.316654099508
29,1771.5204700169459
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
35,1837.9160022478325
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
13,1772.5098167949143
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
2,1858.316654099508
3,1790.142624177682
41,1908.2819396667958
2,1858.316654099508
16,1725.6098833383144
12,1702.3688292259396
37,1902.6066186115402
3,1790.142624177682
