iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
-1,2509.131962596967,68646993284027.125,207926120302334.34,2509.131962596967,837510781255173.2,115,0.008695652173913044,0.008695652173913044,0.11322645290581163,0.25,0.0,0.0,0,0.0,,,,,,,
0,1856.7596790521393,42904371655573.09,167705890287623.1,1856.7596790521393,837510781255173.2,2,0.5,0.5,0.0,0.001,253.32379579999906,1544.5550574000008,0,25.999919225835306,9348510.309469355,2875529.907908292,134441.26744558898,2573982.7216248224,33824729.23536828,0.06909523387769084,0.24999999999999825
1,1684.2240085213175,31203179386373.574,144290862658032.25,1684.2240085213175,837510781255173.2,16,0.0625,0.0625,0.0,0.001,25.2143875999991,1569.7776374000005,0,9.292299508512585,935.1703375668336,24389.940548001552,1595.4305798721573,35297.09410051724,321.27019046206016,0.00291085312394759,0.0010000000638102219
2,1680.9991761650476,24516783803969.13,128539429281814.06,1680.9991761650476,837510781255173.2,5,0.2,0.2,0.0,0.0021139666488563824,56.39708109999992,1626.180341700001,0,0.19147288840165316,3333.5359515742603,102071.61967989468,1353.5066331126945,26347.28201660732,1263.9185921813091,0.0026374609663702853,0.0010000000038757112
3,1680.9991761650476,20190292544771.316,117021463951968.56,1680.9991761650476,837510781255173.2,5,0.2,0.2,0.0,0.0013132552585943416,46.671481600000334,1672.857479100001,1,0.0,237.15687779386045,7894.902566549935,917.6487300387837,14421.22325996685,183.84505378991844,0.002726979702966326,0.0021139673770893892
4,1680.9991761650476,17161748663333.604,108129064920335.38,1680.9991761650476,837510781255173.2,5,0.2,0.2,0.0,0.001,40.09664749999865,1712.9595847,2,0.0,3326.3005661676175,95559.53380353417,1380.8648185978795,53776.59268464099,1517.03406187556,0.002879488219767137,0.0013132552631239056
5,1651.366926335934,14923259707483.387,100996388507915.1,1651.366926335934,837510781255173.2,12,0.08333333333333333,0.08333333333333333,0.017123422711389207,0.001,14.820160199999009,1727.7848290000002,0,1.7627759875953763,0.0,0.0,1712.3422711389205,32203.891718915595,0.001,0.0,0.0
6,1651.366926335934,13201345126053.389,95110713344021.42,1651.366926335934,837510781255173.2,12,0.08333333333333333,0.08333333333333333,0.02624768587034427,0.0013338517782756668,38.19406319999871,1765.9841374000007,1,0.0,301.33292752554974,26813.361100284674,912.4263158955059,12514.07560201986,276.47017092581336,0.001089929255317416,0.0009999999325516022
7,1651.366926335934,11835688733896.855,90146620731168.6,1651.366926335934,837510781255173.2,12,0.08333333333333333,0.08333333333333333,0.0,0.0012976767718443222,72.29200149999997,1838.2815733999996,2,0.0,6790.107115759171,139735.46001080633,2034.4112262408519,1045.2527030270378,2559.083930034247,0.0035391556895443574,0.0013338517801407472
8,1651.366926335934,10726092915266.117,85886341270623.64,1651.366926335934,837510781255173.2,12,0.08333333333333333,0.08333333333333333,0.0,0.001262880441993409,44.255567500000325,1882.5429951999995,3,0.0,420.767659318551,34684.237953413234,902.1892740531923,1061.930563959433,462.67467255863664,0.0011801389836397149,0.0012976768122768296
