individual_id,T,alpha,eta,fitness
0,733,0.001364256480218281,0.001364256480218281,38326082988.64651
1,811,0.0012330456226880395,0.0012330456226880395,1107629219691.0828
2,33,0.030303030303030304,0.030303030303030304,1737.4066471639176
3,355,0.0028169014084507044,0.0028169014084507044,113786.25354494524
4,777,0.001287001287001287,0.001287001287001287,258177350011.07416
5,115,0.008695652173913044,0.008695652173913044,2550.9272522445785
6,452,0.0022123893805309734,0.0022123893805309734,1451855.473367467
7,940,0.0010638297872340426,0.0010638297872340426,521572484039335.7
8,879,0.0011376564277588168,0.0011376564277588168,27093255008030.6
9,345,0.002898550724637681,0.002898550724637681,93256.23197827331
10,576,0.001736111111111111,0.001736111111111111,83426994.47515664
11,53,0.018867924528301886,0.018867924528301886,1931.7318397745094
12,950,0.0010526315789473684,0.0010526315789473684,821113810444605.5
13,602,0.0016611295681063123,0.0016611295681063123,204557583.06228858
14,162,0.006172839506172839,0.006172839506172839,3922.2757144630687
15,238,0.004201680672268907,0.004201680672268907,11100.95803968278
16,422,0.002369668246445498,0.002369668246445498,669932.4572105469
17,511,0.0019569471624266144,0.0019569471624266144,9629809.071495228
18,660,0.0015151515151515152,0.0015151515151515152,1823388678.704951
19,285,0.0035087719298245615,0.0035087719298245615,24692.91180680532
