iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
-1,2877.9762210306476,1.4841068345630245e+19,4.840743823873668e+19,2877.9762210306476,2.093497187275715e+20,115,0.008695652173913044,0.008695652173913044,0.11322645290581163,0.25,0.0,0.0,0,0.0,,,,,,,
0,1407.2955956489952,9.275691167338904e+18,3.893805875918486e+19,1407.2955956489952,2.093497187275715e+20,2,0.5,0.5,0.0,0.001,225.8973754000035,1441.3127075999946,0,51.10120836422265,392001356364497.94,211738691374060.97,214927.12526291655,3322570.5864851843,1483583947113410.5,0.06605648388269665,0.25
1,1407.2955956489952,6.745957212610111e+18,3.3462461473698914e+19,1407.2955956489952,2.093497187275715e+20,2,0.5,0.5,0.0,0.0018870939966453622,44.10462680000637,1485.4248424999969,1,0.0,2519.320123454757,4604.89935139631,2418.3911267356575,23503.73451163282,565.2188757585824,0.004457246973624148,0.0009999998078963678
2,1407.2955956489952,5.300394952765088e+18,2.979018093187093e+19,1407.2955956489952,2.093497187275715e+20,2,0.5,0.5,0.0,0.001,31.42331280000508,1516.852106499995,2,0.0,719.4807892632635,18597.080120632567,2622.643407228365,31481.852510336415,414.73506568508617,0.003273723372883486,0.0018870938743106255
3,1407.2955956489952,4.3650311375712486e+18,2.7109557123534676e+19,1407.2955956489952,2.093497187275715e+20,2,0.5,0.5,0.0,0.0015534439464894082,21.137346299990895,1537.9935102000018,3,0.0,499.08055368539146,11898.514545132282,228.69987854599864,17812.950813947955,163.1308043660603,0.0030593887867730782,0.0009999997424023615
4,1407.2955956489952,3.710276466935561e+18,2.5042328069992554e+19,1407.2955956489952,2.093497187275715e+20,2,0.5,0.5,0.0,0.001,23.803952599992044,1561.8015517000022,4,0.0,245.30226059428097,10403.781976437465,8474.76266404883,136696.78387408756,175.48174815253566,0.0021715267585971534,0.0015534435210447844
5,1407.2955956489952,3.226327362552663e+18,2.338549866790033e+19,1407.2955956489952,2.093497187275715e+20,2,0.5,0.5,0.0,0.002809618848800303,16.218685300002107,1578.024783700006,5,0.0,547.632823667863,25788.132797182192,995.5573054106386,32203.491831170606,285.47857143100424,0.0019182974781735394,0.0009999999320831083
6,1407.2955956489952,2.854058820719663e+18,2.201913502368175e+19,1407.2955956489952,2.093497187275715e+20,2,0.5,0.5,0.0,0.001,27.803193499988993,1605.8319334999978,6,0.0,3274.4879404405997,5345.0317710890295,11786.390302190293,303801.64087397297,1236.4597329488631,0.00744064913106012,0.002809619061365689
7,1396.7398422295707,2.5588113565072845e+18,2.0867239611688587e+19,1396.7398422295707,2.093497187275715e+20,3,0.3333333333333333,0.3333333333333333,0.0,0.001,49.13232799999241,1654.9688687000016,0,0.7500736484971765,17187.35671253318,383619.9705134583,8266.060105382669,58927.37809526336,5430.178396561573,0.003165155075454737,0.0010000000002400372
8,1396.7398422295707,2.3189227918347264e+18,1.98790169205347e+19,1396.7398422295707,2.093497187275715e+20,3,0.3333333333333333,0.3333333333333333,0.0,0.0013799308083484688,13.595834299994749,1668.5681476000027,1,0.0,5203.734478865372,7865.767537223129,1256.6547221633243,13765.79923042914,1166.2517719810076,0.0044619306086726325,0.0010000000545056684
