individual_id,T,alpha,eta,fitness
0,2,0.5,0.5,1347.2235498820792
1,2,0.5,0.5,1347.2235498820792
2,2,0.5,0.5,1347.2235498820792
3,2,0.5,0.5,1347.2235498820792
4,2,0.5,0.5,1347.2235498820792
5,5,0.2,0.2,1431.4410173758063
6,2,0.5,0.5,1347.2235498820792
7,2,0.5,0.5,1347.2235498820792
8,2,0.5,0.5,1347.2235498820792
9,6,0.16666666666666666,0.16666666666666666,1442.1808991864161
10,2,0.5,0.5,1347.2235498820792
11,2,0.5,0.5,1347.2235498820792
12,2,0.5,0.5,1347.2235498820792
13,2,0.5,0.5,1347.2235498820792
14,2,0.5,0.5,1347.2235498820792
15,2,0.5,0.5,1347.2235498820792
16,4,0.25,0.25,1416.0256554702496
17,2,0.5,0.5,1347.2235498820792
18,2,0.5,0.5,1347.2235498820792
19,2,0.5,0.5,1347.2235498820792
