T,fitness
733,79112765081787.42
811,1.1713471662605604e+16
133,3477.6918469593093
355,681610.7989232746
777,1127593436546226.0
115,2733.9994155764457
452,29458216.241280645
940,8.657891436858751e+19
879,1.2376598358380086e+18
345,455276.19866973103
576,10676647345.131454
153,4448.8228020136685
950,2.1139682061310525e+20
602,38648132137.73938
162,4852.37681902554
238,21011.692950100245
422,8054345.601767293
511,405200637.4097641
660,948919383147.1407
285,74132.31942390803
363,883014.5398943601
46,1760.7927365923113
438,16423585.53866984
875,8.331905786215724e+17
2,1325.7964302952557
115,2733.9994155764457
168,5373.294457198022
225,15825.85235674108
199,9373.244069332233
160,4938.325357395243
192,8592.77700258312
175,5982.869281185283
2,1325.7964302952557
2,1325.7964302952557
10,1454.5453065554982
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
13,1508.1554324440608
2,1325.7964302952557
2,1325.7964302952557
4,1381.7324323899586
48,1828.7397885734022
2,1325.7964302952557
4,1381.7324323899586
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
10,1454.5453065554982
2,1325.7964302952557
18,1546.1745127771105
2,1325.7964302952557
2,1325.7964302952557
6,1410.14097658238
2,1325.7964302952557
60,1815.8401439931495
2,1325.7964302952557
2,1325.7964302952557
28,1617.1686616606569
2,1325.7964302952557
2,1325.7964302952557
12,1478.9304378891788
2,1325.7964302952557
2,1325.7964302952557
12,1478.9304378891788
6,1410.14097658238
25,1597.1018059290964
7,1428.6439708389516
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
39,1752.6753033857353
16,1514.3723843283994
2,1325.7964302952557
6,1410.14097658238
12,1478.9304378891788
2,1325.7964302952557
2,1325.7964302952557
21,1584.935078532979
35,1671.7214987879117
2,1325.7964302952557
36,1758.9092062015
2,1325.7964302952557
2,1325.7964302952557
17,1530.713952933376
37,1693.8682152645044
6,1410.14097658238
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
28,1617.1686616606569
2,1325.7964302952557
49,1765.0029988515557
4,1381.7324323899586
38,1704.8221196073857
18,1546.1745127771105
2,1325.7964302952557
6,1410.14097658238
13,1508.1554324440608
51,1841.695695686613
2,1325.7964302952557
51,1841.695695686613
2,1325.7964302952557
2,1325.7964302952557
32,1670.0078722403528
9,1464.0861048861138
2,1325.7964302952557
9,1464.0861048861138
2,1325.7964302952557
6,1410.14097658238
2,1325.7964302952557
14,1492.4361005356488
50,1763.2098738338727
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
35,1671.7214987879117
17,1530.713952933376
2,1325.7964302952557
23,1590.4903088348938
6,1410.14097658238
6,1410.14097658238
38,1704.8221196073857
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
2,1325.7964302952557
17,1530.713952933376
15,1508.2389415433197
7,1428.6439708389516
2,1325.7964302952557
7,1428.6439708389516
