iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
-1,2735.4952793623074,1.5381419664478622e+19,4.904043724118721e+19,2735.4952793623074,2.0742788301208715e+20,115,0.008695652173913044,0.008695652173913044,0.11322645290581163,0.25,0.0,0.0,0,0.0,,,,,,,
0,1389.077655845198,2.7306291699328018e+20,1.465629067715813e+21,1389.077655845198,8.430384950495371e+21,2,0.5,0.5,0.0,0.001,281.3184237999958,1480.6119497000036,0,49.22025030256982,5.980673653509256e+21,7.234851261317752e+21,136228.40545282786,2318165.6044783588,2.7825347070435074e+22,0.05373404362549558,0.25
1,1389.077655845198,1.9859121235874922e+20,1.2557950107863912e+21,1389.077655845198,8.430384950495371e+21,2,0.5,0.5,0.0,0.0010236314603112755,40.99702559999423,1521.6156819000025,1,0.0,3408.312064422788,9724.463301106696,2667.338183029211,1153.7953367556709,768.3045511843058,0.004436147175133444,0.0010000000669228338
2,1389.077655845198,1.560359525675887e+20,1.1161219309751501e+21,1389.077655845198,8.430384950495371e+21,2,0.5,0.5,0.0,0.002197897453956871,23.97256360000756,1545.5928027000045,2,0.0,455.70450260170594,16236.888306565688,2667.532248361557,26096.213470870236,195.5842706365474,0.0023850254620505816,0.0010236312991436965
3,1389.077655845198,1.2850019623213185e+20,1.0146093498839947e+21,1389.077655845198,8.430384950495371e+21,2,0.5,0.5,0.0,0.001,34.96572419999575,1580.563027600001,3,0.0,6435.695538616868,55470.77213531033,1809.5835026091158,32625.602800507135,2457.2529255080694,0.005756427713189264,0.002197897462019451
4,1389.077655845198,1.0922516679731207e+20,9.365482535599863e+20,1389.077655845198,8.430384950495371e+21,2,0.5,0.5,0.0,0.001,35.16005020000739,1615.7269916000078,4,0.0,5332.498018006794,11570.174290149977,4380.433163706834,47213.975127982885,1197.9890928891298,0.004451207485622567,0.0010000000360730163
5,1389.077655845198,9.497840591070614e+19,8.741100995623426e+20,1389.077655845198,8.430384950495371e+21,2,0.5,0.5,0.0,0.0014553963284134027,33.175336900007096,1648.905822700006,5,0.0,8556.957280246772,72632.04593663923,1486.2403354137527,15644.596791948909,2046.6201199178527,0.004181018840246925,0.00100000000336367
6,1389.077655845198,8.401935907485544e+19,8.226952608062611e+20,1389.077655845198,8.430384950495371e+21,2,0.5,0.5,0.0,0.001,25.200488899994525,1674.110845400006,6,0.0,4278.216047079381,8591.615010160034,1022.670946487642,25567.078019529887,1160.844632561165,0.00536376682320312,0.001455396255449611
7,1389.077655845198,7.532770123952557e+19,7.794007811379799e+20,1389.077655845198,8.430384950495371e+21,2,0.5,0.5,0.0,0.0011942421822145049,21.530299900012324,1695.6448729999975,7,0.0,8228.415833144076,150204.10412960287,2486.0597280314178,8131.945212481259,2375.184729512428,0.003464326681991822,0.001000000001401526
8,1389.077655845198,6.8265729248320045e+19,7.422922405648571e+20,1389.077655845198,8.430384950495371e+21,2,0.5,0.5,0.0,0.001,7.492021300000488,1703.140358699995,8,0.0,3841.376531027166,4310.857586614367,1793.6281495519402,22101.890150181694,940.0957578097286,0.004879858092074453,0.001194242329557936
9,1389.077655845198,6.241438102703547e+19,7.100243646241736e+20,1389.077655845198,8.430384950495371e+21,2,0.5,0.5,0.0,0.0010225359042493843,12.027212799992412,1715.1717468999996,9,0.0,1417.0922071089772,23264.167760427757,2710.8858435544034,1101.4615188185169,393.1038926379946,0.003604879609721683,0.0009999999453265069
10,1380.5485086766848,5.7486929893322146e+19,6.816287571158617e+20,1380.5485086766848,8.430384950495371e+21,3,0.3333333333333333,0.3333333333333333,0.0,0.0039828580892312185,11.020702099995106,1726.197526200005,0,0.614015143978653,81.09337538529103,10708.28077636174,3579.962848390297,36343.761262547625,111.0207073947388,0.0007468956906024356,0.0010225354741932669
11,1380.5485086766848,5.3280569169420526e+19,6.563881916765991e+20,1380.5485086766848,8.430384950495371e+21,3,0.3333333333333333,0.3333333333333333,0.0,0.001,23.063083800007007,1749.2644872000092,1,0.0,43879.011210272976,830579.9043743231,892.4954156726094,38892.258413251104,38441.70708130099,0.004546204838839405,0.003982858089293613
12,1380.5485086766848,4.964780308968731e+19,6.3375862150656e+20,1380.5485086766848,8.430384950495371e+21,3,0.3333333333333333,0.3333333333333333,0.0,0.0011013343702492434,0.0004661999992094934,1749.268622500007,2,0.0,461.05465882144085,27387.15041552706,348.92617622974717,4600.027011040988,292.6333490838277,0.0015755369654523275,0.000999999937612069
13,1380.5485086766848,4.647879438183493e+19,6.133188800391313e+20,1380.5485086766848,8.430384950495371e+21,3,0.3333333333333333,0.3333333333333333,0.0,0.0010569777125371406,16.566544400004204,1765.8397279000055,3,0.0,3962.5561655703214,31764.997643457355,3052.8839591261744,1905.6263585031536,993.5011282767196,0.004392646545567072,0.0011013343876984756
14,1380.5485086766848,4.369006671892483e+19,5.947371565602408e+20,1380.5485086766848,8.430384950495371e+21,3,0.3333333333333333,0.3333333333333333,0.0,0.00104035758708987,18.126737799990224,1783.9699993999966,4,0.0,3810.2475738780263,22412.28595438492,1144.246526835367,756.1586975959247,907.405588266613,0.0044383094140809844,0.0010569777385239032
15,1380.5485086766848,4.121704407445738e+19,5.7774801251072193e+20,1380.5485086766848,8.430384950495371e+21,3,0.3333333333333333,0.3333333333333333,0.0,0.001,5.463789300003555,1789.4371697000024,5,0.0,2613.3629323469695,42366.84836893713,1637.715459467316,47496.88606034617,741.3119788587481,0.003667594794077891,0.0010403575705272637
16,1380.5485086766848,3.900898814189717e+19,5.621362331930654e+20,1380.5485086766848,8.430384950495371e+21,3,0.3333333333333333,0.3333333333333333,0.0,0.001,9.529633599988301,1798.9699518999987,6,0.0,2002.7140663652879,2617.509918146924,6484.288241185186,182780.40868290357,448.58702927173994,0.004464493923446596,0.0010000004258308185
17,1380.5485086766848,3.702548027027528e+19,5.477252354750818e+20,1380.5485086766848,8.430384950495371e+21,3,0.3333333333333333,0.3333333333333333,0.0,0.001,8.779424499996821,1807.7531625999982,7,0.0,3052.7305181671186,38439.084275406814,3434.1933283760773,78886.22159246869,783.4022979309132,0.0038967597187178097,0.0010000000166041076
18,1380.5485086766848,3.5233924773326475e+19,5.343685863973905e+20,1380.5485086766848,8.430384950495371e+21,3,0.3333333333333333,0.3333333333333333,0.0,0.001,10.752323900000192,1818.508849100006,8,0.0,1395.330154928035,33041.80260725864,17079.80865721732,659763.5434161103,454.44951038635713,0.0030703744266575845,0.0009999999667016594
19,1380.5485086766848,3.3607743629942178e+19,5.219436918950902e+20,1380.5485086766848,8.430384950495371e+21,3,0.3333333333333333,0.3333333333333333,0.0,0.001,6.105015599998296,1824.6177310000057,9,0.0,9268.071919831817,88595.7045340406,1463.4002351657314,8598.537940768785,2253.8457556644394,0.0041121145475451785,0.0010000000025040497
