iter,T_best,best_perplexity,T_current,current_fitness,strategy,temperature,improvement,step_time,cum_time,no_improvement_count
0,115,2746.394513962531,115,2746.394513962531,initial,1.0,True,0.0004385000793263316,0.00043970008846372366,0
1,115,2746.394513962531,714,25586340025968.94,exploration,0.95,False,72.04382860008627,72.04427130008116,1
2,115,2746.394513962531,239,22682.452959025628,transformer,0.9025,False,4.7900015488266945e-05,72.04563300008886,2
3,2,1333.06861439231,2,1333.06861439231,transformer,0.8573749999999999,True,2.719997428357601e-05,72.04605970007833,0
4,2,1333.06861439231,40,1690.3878725607335,transformer,0.8145062499999999,False,5.268176799989305,77.31506040005479,1
5,2,1333.06861439231,2,1333.06861439231,transformer,0.7737809374999999,False,3.369990736246109e-05,77.31546710000839,2
6,2,1333.06861439231,297,99330.98729949885,transformer,0.7350918906249998,False,27.745541600044817,105.0614434001036,3
7,2,1333.06861439231,9,1525.7983147013335,transformer,0.6983372960937497,False,3.304154299898073,108.36600939999335,4
8,2,1333.06861439231,189,8216.788608871291,transformer,0.6634204312890623,False,3.499991726130247e-05,108.36637730000075,5
9,2,1333.06861439231,604,45593487083.610725,transformer,0.6302494097246091,False,59.40247810003348,167.76914570003282,6
10,2,1333.06861439231,380,1589331.1098355844,transformer,0.5987369392383786,False,35.507524400018156,203.27711210004054,7
11,2,1333.06861439231,2,1333.06861439231,transformer,0.5688000922764596,False,3.509991802275181e-05,203.27765920001548,8
12,2,1333.06861439231,856,2.7024701401051792e+17,exploration,0.5403600876626365,False,86.18692380003631,289.46505470003467,9
13,2,1333.06861439231,2,1333.06861439231,transformer,0.5133420832795047,False,3.530003596097231e-05,289.4655333000701,10
14,2,1333.06861439231,145,3824.6247819148334,transformer,0.48767497911552943,False,13.596813500043936,303.06286440009717,11
15,2,1333.06861439231,188,8243.393088514113,exploration,0.46329123015975293,False,17.75662390002981,320.81989270006306,12
16,2,1333.06861439231,2,1333.06861439231,transformer,0.44012666865176525,False,3.260001540184021e-05,320.8202915000729,13
17,2,1333.06861439231,2,1333.06861439231,transformer,0.41812033521917696,False,2.789997961372137e-05,320.82063349999953,14
18,2,1333.06861439231,150,4139.246788478944,transformer,0.3972143184582181,False,1.7300015315413475e-05,320.82132870005444,15
19,2,1333.06861439231,912,1.2629555387939994e+19,exploration,0.37735360253530714,False,92.78872579999734,413.61070760001894,16
20,2,1333.06861439231,640,317449478934.1173,exploration,0.35848592240854177,False,63.52539690001868,477.13656680006534,17
