T,fitness
733,77373182885498.0
811,1.2594412673957266e+16
133,3409.7651165913426
355,629190.8681964352
777,1131392056056737.0
115,2843.583033051245
452,27216332.376808252
940,9.319264572525942e+19
879,1.3106391756032927e+18
345,468739.38734003063
576,10076138866.3378
153,4440.398431259636
950,1.7269056765562333e+20
602,40413991348.37078
162,5134.562632596123
238,20893.35133135577
422,7978973.302281314
511,400701383.392874
660,991198267052.6875
285,73392.84169221687
2,1358.7797589850552
171,5838.529521914221
739,120258150185367.69
2,1358.7797589850552
165,5391.315947996334
115,2843.583033051245
181,7068.771850301953
171,5838.529521914221
148,4092.7938799653584
171,5838.529521914221
264,44077.446281635
182,6704.773698998544
2,1358.7797589850552
2,1358.7797589850552
2,1358.7797589850552
26,1629.8757943985167
2,1358.7797589850552
2,1358.7797589850552
3,1361.688784200697
2,1358.7797589850552
2,1358.7797589850552
2,1358.7797589850552
3,1361.688784200697
6,1477.7652452443704
28,1602.5250452190376
31,1616.378861125281
56,1849.2012041915477
18,1591.4650101540637
60,1849.1369440836534
2,1358.7797589850552
40,1689.8506429138179
18,1591.4650101540637
15,1560.2585968572541
2,1358.7797589850552
2,1358.7797589850552
6,1477.7652452443704
2,1358.7797589850552
44,1728.8325124054693
15,1560.2585968572541
25,1609.190076087468
34,1652.592283930571
2,1358.7797589850552
2,1358.7797589850552
5,1456.4411095217442
2,1358.7797589850552
16,1567.6987524538777
2,1358.7797589850552
6,1477.7652452443704
13,1556.272914725745
2,1358.7797589850552
2,1358.7797589850552
12,1561.6574140581713
13,1556.272914725745
2,1358.7797589850552
2,1358.7797589850552
2,1358.7797589850552
39,1729.3925805926317
2,1358.7797589850552
2,1358.7797589850552
4,1427.8459547711057
2,1358.7797589850552
2,1358.7797589850552
16,1567.6987524538777
28,1602.5250452190376
2,1358.7797589850552
2,1358.7797589850552
2,1358.7797589850552
2,1358.7797589850552
7,1462.128337462792
28,1602.5250452190376
2,1358.7797589850552
6,1477.7652452443704
2,1358.7797589850552
2,1358.7797589850552
2,1358.7797589850552
2,1358.7797589850552
20,1569.6614492963695
2,1358.7797589850552
40,1689.8506429138179
13,1556.272914725745
29,1596.753332249704
2,1358.7797589850552
17,1596.7140374538485
5,1456.4411095217442
14,1554.7243314077625
2,1358.7797589850552
2,1358.7797589850552
5,1456.4411095217442
16,1567.6987524538777
2,1358.7797589850552
83,2167.556095629452
12,1561.6574140581713
2,1358.7797589850552
2,1358.7797589850552
8,1482.0236443160886
4,1427.8459547711057
44,1728.8325124054693
37,1654.395445384199
2,1358.7797589850552
2,1358.7797589850552
23,1592.172628068194
2,1358.7797589850552
82,2105.6609554749716
2,1358.7797589850552
27,1665.34445325254
37,1654.395445384199
2,1358.7797589850552
6,1477.7652452443704
2,1358.7797589850552
12,1561.6574140581713
14,1554.7243314077625
23,1592.172628068194
2,1358.7797589850552
2,1358.7797589850552
2,1358.7797589850552
29,1596.753332249704
2,1358.7797589850552
41,1715.7920467860015
16,1567.6987524538777
5,1456.4411095217442
