iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
-1,2843.583033051245,1.3360382838826222e+19,4.179630528973164e+19,2843.583033051245,1.7269056765562333e+20,115,0.008695652173913044,0.008695652173913044,0.11322645290581163,0.25,0.0,0.0,0,0.0,,,,,,,
0,1358.7797589850552,8.350243032333585e+18,3.3669983586596807e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.001,217.12471640000877,1425.5490713000036,0,52.21592817259687,60167320684109.14,27153724082459.297,633549.0279035135,21124085.652923346,223292660786294.44,0.06736374638583977,0.25
1,1358.7797589850552,6.072904023515335e+18,2.8953682496671617e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.001,16.786788700002944,1442.3416234000033,1,0.0,1280.392923462939,12140.404954563695,438.14747965413875,58085.8449525992,310.9824189127052,0.004117251798022643,0.0009999998675651492
2,1358.7797589850552,4.771567447047764e+18,2.5785384626541703e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.001,47.795228400005726,1490.1403801999986,2,0.0,14521.26460858345,177955.6617320667,2057.253675258911,9447.399608132173,3702.739996197222,0.0039217618907775925,0.0010000000007588416
3,1358.7797589850552,3.9295261328628644e+18,2.34704505604455e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.001,31.831098599999677,1521.9762647000025,3,0.0,6639.10489535498,1487.0850887178185,503.30540339637,29013.320380310397,1484.6308873387811,0.0044718892432656695,0.0009999997735240748
4,1358.7797589850552,3.3400972129334344e+18,2.168412995663989e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.001,22.040398600001936,1544.0202904999896,4,0.0,1315.8902795927231,52595.64409703008,2208.216828949871,33114.62833974223,602.6685697620959,0.002183439365504556,0.0009999999842259107
5,1358.7797589850552,2.904432359072552e+18,2.0251820206773506e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.001,5.454281800004537,1549.4787740000029,5,0.0,1873.0209380676206,24419.749577511175,825.2726579038198,30316.744135243396,484.8139259236871,0.0038633810579191416,0.0009999999577666242
6,1358.7797589850552,2.5693055484103347e+18,1.907023478268755e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.0013417124690696803,17.27854020000086,1566.7607707999996,6,0.0,740.9091089118825,14644.510344542876,2865.61588763641,12733.691456616807,221.11933018333372,0.0033507206641051022,0.0009999998455921656
7,1358.7797589850552,2.303515319264438e+18,1.807386713711204e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.001,20.753948899990064,1587.518106699994,7,0.0,829.439639206969,33615.43383369807,11973.930399578901,377042.5450573074,499.57433287165406,0.0022276354748759254,0.0013417124291218883
8,1358.7797589850552,2.0875607580833969e+18,1.7218904681671645e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.001,29.319542699988233,1616.8411938999925,8,0.0,6156.094307255487,20944.180061111867,11526.225044682424,300765.329048556,1392.3935049345637,0.004421231703102913,0.0010000000171455218
9,1358.7797589850552,1.908626978819106e+18,1.6474790121634068e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.001,7.623325199994724,1624.468531599996,9,0.0,1873.3418150666303,47948.14851806427,2901.3721165536044,10718.395184548881,636.6904484446659,0.002942311793138228,0.0009999999836215582
10,1358.7797589850552,1.7579459015439137e+18,1.581947552464265e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.001,7.919609500007937,1632.3929202,10,0.0,465.21399873836066,16860.254239674974,2714.6441754626517,21296.823850699202,198.11140488822667,0.0023482444081265757,0.0009999998503084787
11,1358.7797589850552,1.6293157136260664e+18,1.5236600166419282e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.001,15.926638099990669,1648.323157299994,11,0.0,7847.926804712479,196291.3585432372,1621.409305995133,13676.230352661463,2632.9751794234153,0.002980630757940247,0.001000000000967461
12,1358.7797589850552,1.5182260058788347e+18,1.4713733827424549e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.001,12.85574070000439,1661.1826230000006,12,0.0,6641.625752074699,1408.015906207399,408.11517992202016,43659.05993085036,1485.1868360605745,0.004471912617840559,0.001000000239104586
13,1358.7797589850552,1.4213179629503985e+18,1.4241240700216779e+19,1358.7797589850552,1.7269056765562333e+20,2,0.5,0.5,0.0,0.0013146896352577262,6.991987200002768,1668.1785485,13,0.0,2985.426263510048,8203.65132122304,1554.3449034314292,11967.710099285161,672.5867562097742,0.004438722939311834,0.000999999909381393
