iter,T_best,best_perplexity,T_current,current_fitness,strategy,temperature,improvement,step_time,cum_time,no_improvement_count
0,115,2565.1186599591947,115,2565.1186599591947,initial,1.0,True,0.00032510003075003624,0.00032590003684163094,0
1,115,2565.1186599591947,337,72079.64988575215,transformer,0.95,False,33.433690699981526,33.43401940003969,1
2,115,2565.1186599591947,602,213850254.26639816,exploration,0.9025,False,1.7300015315413475e-05,33.434975500102155,2
3,115,2565.1186599591947,502,6591640.24945617,transformer,0.8573749999999999,False,49.99928530002944,83.43460830010008,3
4,115,2565.1186599591947,379,194426.15871804155,transformer,0.8145062499999999,False,37.36665039998479,120.80168280005455,4
5,2,1855.4293138261362,2,1855.4293138261362,transformer,0.7737809374999999,True,3.270001616328955e-05,120.80211380007677,0
6,2,1855.4293138261362,803,761519565318.2086,exploration,0.7350918906249998,False,86.45876899990253,207.26126759999897,1
7,2,1855.4293138261362,125,2761.297743382716,transformer,0.6983372960937497,False,13.355031699989922,220.61676620005164,2
8,2,1855.4293138261362,62,1904.3751742186257,transformer,0.6634204312890623,False,0.00013830000534653664,220.617266700021,3
9,2,1855.4293138261362,93,2265.2938413987845,transformer,0.6302494097246091,False,2.5999965146183968e-05,220.6176369000459,4
10,2,1855.4293138261362,2,1855.4293138261362,transformer,0.5987369392383786,False,2.110004425048828e-05,220.61828000005335,5
11,2,1855.4293138261362,65,1944.0687763941255,transformer,0.5688000922764596,False,1.6700010746717453e-05,220.61884350003675,6
12,2,1855.4293138261362,322,51130.63991804451,transformer,0.5403600876626365,False,31.42478330002632,252.0443328000838,7
13,2,1855.4293138261362,2,1855.4293138261362,transformer,0.5133420832795047,False,3.23000131174922e-05,252.04479030007496,8
14,2,1855.4293138261362,70,2074.2286107595355,transformer,0.48767497911552943,False,8.99266119999811,261.0377723000711,9
15,2,1855.4293138261362,531,18671348.52264773,transformer,0.46329123015975293,False,53.503723999951035,314.5418927000137,10
16,2,1855.4293138261362,520,12094185.92944949,exploration,0.44012666865176525,False,52.16097229998559,366.7032860000618,11
17,2,1855.4293138261362,2,1855.4293138261362,transformer,0.41812033521917696,False,3.879994619637728e-05,366.7037834000075,12
18,2,1855.4293138261362,611,298545947.2229623,exploration,0.3972143184582181,False,63.15086889988743,429.855017599999,13
19,2,1855.4293138261362,2,1855.4293138261362,transformer,0.37735360253530714,False,6.720004603266716e-05,429.85555970005225,14
20,2,1855.4293138261362,247,12332.23344588879,transformer,0.35848592240854177,False,24.47420949989464,454.33017349999864,15
