individual_id,T,alpha,eta,fitness
0,23,0.043478260869565216,0.043478260869565216,1701.3357043085955
1,25,0.04,0.04,1715.6827609683028
2,21,0.047619047619047616,0.047619047619047616,1726.72233604733
3,28,0.03571428571428571,0.03571428571428571,1727.67483838541
4,28,0.03571428571428571,0.03571428571428571,1727.67483838541
