iter,T_best,best_perplexity,T_current,current_fitness,strategy,temperature,improvement,step_time,cum_time,no_improvement_count
1,33,2797.679829040203,501,8768547130967291.0,exploration,0.95,False,19.803647374996217,19.803745917000924,1
2,33,2797.679829040203,312,160592989.3312121,exploration,0.9025,False,11.293517583006178,31.10015995800495,2
3,33,2797.679829040203,41,2909.3902879260736,transformer,0.8573749999999999,False,2.9829551250004442,34.0832817920018,3
