individual_id,T,alpha,eta,fitness
0,97,0.010309278350515464,0.010309278350515464,6584.640060717654
1,103,0.009708737864077669,0.009708737864077669,7012.558165016469
2,98,0.01020408163265306,0.01020408163265306,7105.714916679767
3,101,0.009900990099009901,0.009900990099009901,7325.53074618497
4,101,0.009900990099009901,0.009900990099009901,7325.53074618497
