iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
-1,2621.0336264019356,65926893576481.61,199652069215756.56,2621.0336264019356,803922664266776.1,115,0.008695652173913044,0.008695652173913044,0.11322645290581163,0.25,0.0,0.0,0,0.0,,,,,,,
0,1852.8517395665883,41209233926116.9,161032185723610.0,1852.8517395665883,803922664266776.1,2,0.5,0.5,0.0,0.001,246.58473530000265,1539.9483998999967,0,29.30835679090012,82318323815.28424,44442120815.66962,95181.49310107823,1415608.9787633803,311525636146.27966,0.0660606337520092,0.25
1,1708.7076495002404,29970351946757.934,138549657800721.47,1708.7076495002404,803922664266776.1,5,0.2,0.2,0.011547502241949597,0.001,44.83814699999857,1584.792780599997,0,7.779580361894767,726.7446026043918,8597.123822518726,1154.7502241949596,32255.716822714385,183.8455975881973,0.0039530160748952195,0.0010000003163475853
2,1700.246479182177,23548133672832.836,123425316344099.56,1700.246479182177,803922664266776.1,19,0.05263157894736842,0.05263157894736842,0.01279471754980145,0.002096261111321992,53.672259799997846,1638.4705712999967,0,0.49517951889184963,593.852249999242,2841.5135902505785,124.72153078518522,26147.509559296494,135.7962481847838,0.004373112349521104,0.001000001295787088
3,1700.246479182177,19392580672061.29,112365815204186.66,1700.246479182177,803922664266776.1,19,0.05263157894736842,0.05263157894736842,0.024734568915265105,0.001,27.067878000001656,1665.5440979999985,1,0.0,544.2694830368131,24258.82919283562,569.5784413962568,33794.18654722609,538.1913963909433,0.002119935322264836,0.0020962610310412983
4,1692.7042941225402,16483693571525.041,103827328609188.05,1692.7042941225402,803922664266776.1,17,0.058823529411764705,0.058823529411764705,0.0,0.001,54.73785009999847,1720.2872529999986,0,0.4435936290404514,1288.7436090881522,25966.29492502347,5372.152332220338,103504.46640877769,387.9029287626645,0.0033223353408693575,0.0009999999503592172
5,1692.7042941225402,14333646584166.95,96978504484333.08,1692.7042941225402,803922664266776.1,17,0.058823529411764705,0.058823529411764705,0.012121319437986574,0.001,12.37140250000084,1732.664006199997,1,0.0,560.4922526996079,30983.68244345782,1212.1319437986574,47465.87551128592,334.2253627708411,0.0016769889874190514,0.001000000048283533
6,1686.596295093147,12679764286203.512,91327041116487.89,1686.596295093147,803922664266776.1,18,0.05555555555555555,0.05555555555555555,0.0,0.001,57.327496099998825,1789.9969253999989,0,0.36084264987106696,420.6532985742788,3128.030323159329,9635.592933285672,255550.63209790635,99.12621109439365,0.004243613206715553,0.0009999983874608273
7,1686.596295093147,11368064532648.04,86560477672583.7,1686.596295093147,803922664266776.1,18,0.05555555555555555,0.05555555555555555,0.0,0.001398913770483829,52.16759180000008,1842.1702921999968,1,0.0,2397.3840548455896,71195.42636777116,1505.4372922265575,14257.482838346776,891.2094381324852,0.002690034409692034,0.0010000000078802867
8,1686.596295093147,10302308482880.66,82469714985858.45,1686.596295093147,803922664266776.1,18,0.05555555555555555,0.05555555555555555,0.01537296092505573,0.001,9.054580399999395,1851.229502299997,2,0.0,805.4439476935588,21418.83058201303,1098.921266586634,21390.370882840543,367.6351527314306,0.0030648500867757134,0.0013989138593118089
9,1686.596295093147,9419253470216.525,78908852416631.14,1686.596295093147,803922664266776.1,18,0.05555555555555555,0.05555555555555555,0.0,0.001,21.65405119999923,1872.8888419999967,3,0.0,291.55043309487655,34311.53365376493,5393.78280662106,54671.387749692425,349.2538609966428,0.0008347808446685468,0.0009999999582755946
10,1686.596295093147,8675628196396.028,75772581915041.8,1686.596295093147,803922664266776.1,18,0.05555555555555555,0.05555555555555555,0.0,0.001,21.001066799999535,1893.8971987999976,4,0.0,1190.1395415081133,32127.41481734031,2067.2324336533343,74756.08349745696,417.18028826236144,0.0028528182537980212,0.001000000037305449
11,1686.596295093147,8040826133377.835,72982737036084.64,1686.596295093147,803922664266776.1,18,0.05555555555555555,0.05555555555555555,0.0,0.002419903219479647,11.061850699999923,1904.9651857999997,5,0.0,795.1894482732623,15923.912963825724,64.38371889341137,29337.516667690463,238.6917038866994,0.0033314498798726706,0.0010000001315479178
12,1686.596295093147,7492587988048.741,70479915886504.42,1686.596295093147,803922664266776.1,18,0.05555555555555555,0.05555555555555555,0.0,0.0036589787544284375,32.72090390000085,1937.6916378999995,6,0.0,7868.98098532885,149161.6350202255,1636.6978450514282,6996.882835977522,4530.025499363316,0.004203546408967389,0.002419903221270376
