iter,T_best,best_perplexity,T_current,current_fitness,strategy,temperature,improvement,step_time,cum_time,no_improvement_count
1,33,1785.3303492923615,182,4927.185680882398,transformer,0.95,False,7.587778875007643,7.5878704999922775,1
2,12,1724.5831698517404,12,1724.5831698517404,transformer,0.9025,True,2.579099964350462e-05,7.588420166997821,0
3,12,1724.5831698517404,756,102913338947.34537,exploration,0.8573749999999999,False,57.8827809170034,65.47135779200471,1
4,12,1724.5831698517404,760,121320541467.90526,exploration,0.8145062499999999,False,61.45033470800263,126.92227287500282,2
5,12,1724.5831698517404,206,6797.805844322069,transformer,0.7737809374999999,False,15.45933783298824,142.3821810419904,3
