T,fitness
733,78329310483087.48
811,1.299268265548743e+16
133,3351.5545188197234
355,646999.6972762721
777,1212046172655529.5
115,2794.274905767759
452,30118644.944275476
940,8.326569691473325e+19
879,1.0763502847721492e+18
345,449233.5023694104
576,9312780198.783186
153,4476.562680217115
950,1.8941547171412466e+20
602,37868696338.70733
162,5007.406412486779
238,24018.035718514147
422,7805298.256041852
511,381674134.02466595
660,955534484141.4001
285,75605.95268045028
128,3221.840635464697
245,24808.86685998637
2,1331.4960500733955
13,1528.9554557700417
2,1331.4960500733955
115,2794.274905767759
67,1885.7944809932824
158,4896.701153982315
122,2901.0558371765196
162,5007.406412486779
179,7078.166619315458
149,4134.99681386197
2,1331.4960500733955
10,1485.4836594236867
2,1331.4960500733955
27,1590.087093166023
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
6,1489.8720417909753
2,1331.4960500733955
2,1331.4960500733955
6,1489.8720417909753
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
12,1502.9098618408993
2,1331.4960500733955
2,1331.4960500733955
57,1851.4609610605546
2,1331.4960500733955
25,1649.2748251050125
75,2010.494594728082
2,1331.4960500733955
4,1448.0218510717334
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
37,1664.2066311167264
2,1331.4960500733955
2,1331.4960500733955
47,1803.7879483662734
2,1331.4960500733955
18,1579.8926672598589
2,1331.4960500733955
2,1331.4960500733955
6,1489.8720417909753
9,1471.3185556736557
20,1623.9128023320723
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
41,1727.2455287824912
2,1331.4960500733955
5,1457.207139217407
2,1331.4960500733955
58,1878.7757937982756
2,1331.4960500733955
2,1331.4960500733955
11,1488.8876026212322
2,1331.4960500733955
6,1489.8720417909753
33,1630.4995909855973
2,1331.4960500733955
7,1447.7615064962845
9,1471.3185556736557
6,1489.8720417909753
2,1331.4960500733955
2,1331.4960500733955
8,1488.6417480390514
40,1715.9964534915323
5,1457.207139217407
2,1331.4960500733955
12,1502.9098618408993
18,1579.8926672598589
2,1331.4960500733955
2,1331.4960500733955
16,1541.7920443532691
6,1489.8720417909753
49,1799.1863068656924
23,1622.8817949676377
2,1331.4960500733955
39,1684.4048650455425
31,1630.9404760573343
2,1331.4960500733955
45,1732.1545775330867
2,1331.4960500733955
13,1528.9554557700417
64,1919.4848748653037
61,1848.7637160203114
6,1489.8720417909753
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
16,1541.7920443532691
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
2,1331.4960500733955
25,1649.2748251050125
16,1541.7920443532691
2,1331.4960500733955
40,1715.9964534915323
2,1331.4960500733955
