iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
-1,2794.274905767759,1.3688590148745271e+19,4.419559135388652e+19,2794.274905767759,1.8941547171412466e+20,115,0.008695652173913044,0.008695652173913044,0.11322645290581163,0.25,0.0,0.0,0,0.0,,,,,,,
0,1331.4960500733955,8.555368842965797e+18,3.556259321356282e+19,1331.4960500733955,1.8941547171412466e+20,2,0.5,0.5,0.0,0.001,125.21343649999471,1341.7323230000038,0,52.34913904408587,2665.2638679123374,6784.779779967449,64732.0000690713,1429831.7564797325,19403.688470582063,0.03433965495724912,0.2499999990503267
1,1331.4960500733955,6.222086431247853e+18,3.0566293113587433e+19,1331.4960500733955,1.8941547171412466e+20,2,0.5,0.5,0.0,0.001,17.514079300002777,1359.251711200006,1,0.0,1564.3352694019918,23765.018679360855,468.6809069250057,62491.4762471813,422.890147214622,0.003699152793387453,0.00099999995024851
2,1331.4960500733955,4.888782195980456e+18,2.7214145872353087e+19,1331.4960500733955,1.8941547171412466e+20,2,0.5,0.5,0.0,0.001,36.285426300004474,1395.5411618999933,2,0.0,360.6082795386564,15263.394366594477,13213.241544408742,308412.52302506444,172.62416500240033,0.00208897913865508,0.0009999998102341958
3,1331.4960500733955,4.026055926101552e+18,2.476665669980107e+19,1331.4960500733955,1.8941547171412466e+20,2,0.5,0.5,0.0,0.001,21.22762399999192,1416.772599799995,3,0.0,2337.7651227547826,7388.814339374107,3160.596843071654,58111.797647841246,527.9388968114519,0.004428097904567565,0.001000000128178132
4,1331.4960500733955,3.4221475371863194e+18,2.287893911611164e+19,1331.4960500733955,1.8941547171412466e+20,2,0.5,0.5,0.0,0.001,24.065862000003108,1440.842453899997,4,0.0,1272.5710294644114,32795.89165449115,2223.435371565063,56950.42550093567,434.2000828102527,0.0029308401352636823,0.0009999999648874372
5,1331.4960500733955,2.975780467118539e+18,2.136582783728253e+19,1331.4960500733955,1.8941547171412466e+20,2,0.5,0.5,0.0,0.001,26.255383800002164,1467.1020703999966,5,0.0,6374.471563176756,99198.44622703642,848.559781752384,17753.390711510972,1736.590877500551,0.0036706812443439356,0.0010000000029025196
6,1331.4960500733955,2.632421182451015e+18,2.011789129450262e+19,1331.4960500733955,1.8941547171412466e+20,2,0.5,0.5,0.0,0.001,17.91963659999601,1485.0256770999986,6,0.0,3194.9962324834632,10903.657659974066,609.5151710754787,17351.181698634577,722.6991942137682,0.00442092126021411,0.000999999936548289
7,1331.4960500733955,2.3601017497836687e+18,1.9065772409079464e+19,1331.4960500733955,1.8941547171412466e+20,2,0.5,0.5,0.0,0.001,55.60428799998772,1540.6337442999939,7,0.0,9981.054971014672,47354.41417865121,10949.180835882144,192549.09955357132,2281.5272914587995,0.004374725215138267,0.0010000000046280046
8,1331.4960500733955,2.13884221074145e+18,1.8163106755885246e+19,1331.4960500733955,1.8941547171412466e+20,2,0.5,0.5,0.0,0.0015225863272371651,0.000344899992342107,1540.638594899996,8,0.0,0.0,0.0,573.306878114341,17160.63950507214,0.001,0.0,0.0
9,1331.4960500733955,1.955512878392183e+18,1.7377570030099765e+19,1331.4960500733955,1.8941547171412466e+20,2,0.5,0.5,0.0,0.009428542622642817,0.0002553999947849661,1540.6433600000018,9,0.0,0.0,0.0,3254.7726515650224,27535.598319431123,0.001,0.0,0.0
10,1331.4960500733955,1.8011302827296425e+18,1.668584674891645e+19,1331.4960500733955,1.8941547171412466e+20,2,0.5,0.5,0.0,0.001,26.22667979999096,1566.8757813999982,10,0.0,2034.015337126521,12056.20436687353,5071.21505068658,89250.09469967888,1800.7057931015527,0.010650157496338188,0.009428542405488223
