individual_id,T,alpha,eta,fitness
0,98,0.01020408163265306,0.01020408163265306,7032.090661889086
1,101,0.009900990099009901,0.009900990099009901,7559.892533232771
2,101,0.009900990099009901,0.009900990099009901,7559.892533232771
3,101,0.009900990099009901,0.009900990099009901,7559.892533232771
4,103,0.009708737864077669,0.009708737864077669,7807.51956540681
5,101,0.009900990099009901,0.009900990099009901,7559.892533232771
6,98,0.01020408163265306,0.01020408163265306,7032.090661889086
7,125,0.008,0.008,13542.246365822237
8,101,0.009900990099009901,0.009900990099009901,7559.892533232771
9,103,0.009708737864077669,0.009708737864077669,7807.51956540681
10,101,0.009900990099009901,0.009900990099009901,7559.892533232771
11,98,0.01020408163265306,0.01020408163265306,7032.090661889086
12,103,0.009708737864077669,0.009708737864077669,7807.51956540681
13,101,0.009900990099009901,0.009900990099009901,7559.892533232771
14,103,0.009708737864077669,0.009708737864077669,7807.51956540681
15,101,0.009900990099009901,0.009900990099009901,7559.892533232771
16,101,0.009900990099009901,0.009900990099009901,7559.892533232771
17,101,0.009900990099009901,0.009900990099009901,7559.892533232771
18,101,0.009900990099009901,0.009900990099009901,7559.892533232771
19,114,0.008771929824561403,0.008771929824561403,10203.57108508266
