individual_id,T,alpha,eta,fitness
0,3,0.3333333333333333,0.3333333333333333,2151.58885204274
1,3,0.3333333333333333,0.3333333333333333,2151.58885204274
2,3,0.3333333333333333,0.3333333333333333,2151.58885204274
3,3,0.3333333333333333,0.3333333333333333,2151.58885204274
4,3,0.3333333333333333,0.3333333333333333,2151.58885204274
5,2,0.5,0.5,2179.293919420578
6,3,0.3333333333333333,0.3333333333333333,2151.58885204274
7,3,0.3333333333333333,0.3333333333333333,2151.58885204274
8,3,0.3333333333333333,0.3333333333333333,2151.58885204274
9,2,0.5,0.5,2179.293919420578
10,2,0.5,0.5,2179.293919420578
11,2,0.5,0.5,2179.293919420578
12,2,0.5,0.5,2179.293919420578
13,3,0.3333333333333333,0.3333333333333333,2151.58885204274
14,2,0.5,0.5,2179.293919420578
15,3,0.3333333333333333,0.3333333333333333,2151.58885204274
16,3,0.3333333333333333,0.3333333333333333,2151.58885204274
17,2,0.5,0.5,2179.293919420578
18,2,0.5,0.5,2179.293919420578
19,3,0.3333333333333333,0.3333333333333333,2151.58885204274
