individual_id,T,alpha,eta,fitness
0,2,0.5,0.5,2179.293919420578
1,2,0.5,0.5,2179.293919420578
2,28,0.03571428571428571,0.03571428571428571,2770.962877170193
3,33,0.030303030303030304,0.030303030303030304,2797.679829040203
4,33,0.030303030303030304,0.030303030303030304,2797.679829040203
5,33,0.030303030303030304,0.030303030303030304,2797.679829040203
6,33,0.030303030303030304,0.030303030303030304,2797.679829040203
7,2,0.5,0.5,2179.293919420578
8,2,0.5,0.5,2179.293919420578
9,2,0.5,0.5,2179.293919420578
10,34,0.029411764705882353,0.029411764705882353,2885.81223587456
11,33,0.030303030303030304,0.030303030303030304,2797.679829040203
12,6,0.16666666666666666,0.16666666666666666,2243.770046080437
13,4,0.25,0.25,2182.7680614589685
14,33,0.030303030303030304,0.030303030303030304,2797.679829040203
15,33,0.030303030303030304,0.030303030303030304,2797.679829040203
16,33,0.030303030303030304,0.030303030303030304,2797.679829040203
17,28,0.03571428571428571,0.03571428571428571,2770.962877170193
18,2,0.5,0.5,2179.293919420578
19,28,0.03571428571428571,0.03571428571428571,2770.962877170193
