individual_id,T,alpha,eta,fitness
0,3,0.3333333333333333,0.3333333333333333,2151.58885204274
1,3,0.3333333333333333,0.3333333333333333,2151.58885204274
2,2,0.5,0.5,2179.293919420578
3,2,0.5,0.5,2179.293919420578
4,2,0.5,0.5,2179.293919420578
5,2,0.5,0.5,2179.293919420578
6,2,0.5,0.5,2179.293919420578
7,3,0.3333333333333333,0.3333333333333333,2151.58885204274
8,2,0.5,0.5,2179.293919420578
9,4,0.25,0.25,2182.7680614589685
10,5,0.2,0.2,2197.3096195934436
11,3,0.3333333333333333,0.3333333333333333,2151.58885204274
12,3,0.3333333333333333,0.3333333333333333,2151.58885204274
13,2,0.5,0.5,2179.293919420578
14,2,0.5,0.5,2179.293919420578
15,4,0.25,0.25,2182.7680614589685
16,2,0.5,0.5,2179.293919420578
17,2,0.5,0.5,2179.293919420578
18,2,0.5,0.5,2179.293919420578
19,2,0.5,0.5,2179.293919420578
