individual_id,T,alpha,eta,fitness
0,3,0.3333333333333333,0.3333333333333333,2151.58885204274
1,2,0.5,0.5,2179.293919420578
2,2,0.5,0.5,2179.293919420578
3,2,0.5,0.5,2179.293919420578
4,2,0.5,0.5,2179.293919420578
5,3,0.3333333333333333,0.3333333333333333,2151.58885204274
6,2,0.5,0.5,2179.293919420578
7,2,0.5,0.5,2179.293919420578
8,2,0.5,0.5,2179.293919420578
9,2,0.5,0.5,2179.293919420578
10,2,0.5,0.5,2179.293919420578
11,2,0.5,0.5,2179.293919420578
12,2,0.5,0.5,2179.293919420578
13,2,0.5,0.5,2179.293919420578
14,2,0.5,0.5,2179.293919420578
15,2,0.5,0.5,2179.293919420578
16,2,0.5,0.5,2179.293919420578
17,2,0.5,0.5,2179.293919420578
18,2,0.5,0.5,2179.293919420578
19,2,0.5,0.5,2179.293919420578
