individual_id,T,alpha,eta,fitness
0,33,0.030303030303030304,0.030303030303030304,2797.679829040203
1,33,0.030303030303030304,0.030303030303030304,2797.679829040203
2,33,0.030303030303030304,0.030303030303030304,2797.679829040203
3,33,0.030303030303030304,0.030303030303030304,2797.679829040203
4,33,0.030303030303030304,0.030303030303030304,2797.679829040203
5,33,0.030303030303030304,0.030303030303030304,2797.679829040203
6,33,0.030303030303030304,0.030303030303030304,2797.679829040203
7,33,0.030303030303030304,0.030303030303030304,2797.679829040203
8,33,0.030303030303030304,0.030303030303030304,2797.679829040203
9,33,0.030303030303030304,0.030303030303030304,2797.679829040203
10,33,0.030303030303030304,0.030303030303030304,2797.679829040203
11,33,0.030303030303030304,0.030303030303030304,2797.679829040203
12,37,0.02702702702702703,0.02702702702702703,3062.7413702517088
13,33,0.030303030303030304,0.030303030303030304,2797.679829040203
14,33,0.030303030303030304,0.030303030303030304,2797.679829040203
15,46,0.021739130434782608,0.021739130434782608,3078.6315584604104
16,33,0.030303030303030304,0.030303030303030304,2797.679829040203
17,33,0.030303030303030304,0.030303030303030304,2797.679829040203
18,33,0.030303030303030304,0.030303030303030304,2797.679829040203
19,28,0.03571428571428571,0.03571428571428571,2770.962877170193
