individual_id,T,alpha,eta,fitness
0,102,0.00980392156862745,0.00980392156862745,2257.016703077256
1,102,0.00980392156862745,0.00980392156862745,2257.016703077256
2,102,0.00980392156862745,0.00980392156862745,2257.016703077256
3,102,0.00980392156862745,0.00980392156862745,2257.016703077256
4,102,0.00980392156862745,0.00980392156862745,2257.016703077256
5,105,0.009523809523809525,0.009523809523809525,2551.306445529662
6,102,0.00980392156862745,0.00980392156862745,2257.016703077256
7,103,0.009708737864077669,0.009708737864077669,2358.5026522160374
8,101,0.009900990099009901,0.009900990099009901,2278.595091628342
9,102,0.00980392156862745,0.00980392156862745,2257.016703077256
10,102,0.00980392156862745,0.00980392156862745,2257.016703077256
11,102,0.00980392156862745,0.00980392156862745,2257.016703077256
12,102,0.00980392156862745,0.00980392156862745,2257.016703077256
13,102,0.00980392156862745,0.00980392156862745,2257.016703077256
14,102,0.00980392156862745,0.00980392156862745,2257.016703077256
15,100,0.01,0.01,2339.8075131926967
16,102,0.00980392156862745,0.00980392156862745,2257.016703077256
17,103,0.009708737864077669,0.009708737864077669,2358.5026522160374
18,102,0.00980392156862745,0.00980392156862745,2257.016703077256
19,102,0.00980392156862745,0.00980392156862745,2257.016703077256
