individual_id,T,alpha,eta,fitness
0,13,0.07692307692307693,0.07692307692307693,1684.905260661318
1,13,0.07692307692307693,0.07692307692307693,1684.905260661318
2,13,0.07692307692307693,0.07692307692307693,1684.905260661318
3,10,0.1,0.1,1712.357383931367
4,10,0.1,0.1,1712.357383931367
5,13,0.07692307692307693,0.07692307692307693,1684.905260661318
6,8,0.125,0.125,1718.0695865545738
7,13,0.07692307692307693,0.07692307692307693,1684.905260661318
8,10,0.1,0.1,1712.357383931367
9,10,0.1,0.1,1712.357383931367
10,10,0.1,0.1,1712.357383931367
11,10,0.1,0.1,1712.357383931367
12,10,0.1,0.1,1712.357383931367
13,10,0.1,0.1,1712.357383931367
14,11,0.09090909090909091,0.09090909090909091,1679.3090664465396
15,10,0.1,0.1,1712.357383931367
16,10,0.1,0.1,1712.357383931367
17,13,0.07692307692307693,0.07692307692307693,1684.905260661318
18,9,0.1111111111111111,0.1111111111111111,1716.4331652420015
19,10,0.1,0.1,1712.357383931367
